K0 300G vt1 mean contrast spectra for all mus -- with molecular opacities, fixed rows
wavelength   i10       i09         i08        i07       i06        i05        i04       i03
9.7700e+02 2.5371e-05 2.4423e-05 2.3429e-05 2.2376e-05 2.1257e-05 2.0053e-05 1.8746e-05 1.7301e-05 1.5638e-05
9.7900e+02 2.5104e-05 2.4167e-05 2.3184e-05 2.2144e-05 2.1039e-05 1.9850e-05 1.8562e-05 1.7136e-05 1.5497e-05
9.8100e+02 2.5602e-05 2.4649e-05 2.3647e-05 2.2586e-05 2.1458e-05 2.0242e-05 1.8922e-05 1.7461e-05 1.5777e-05
9.8300e+02 2.5487e-05 2.4539e-05 2.3543e-05 2.2489e-05 2.1367e-05 2.0160e-05 1.8850e-05 1.7399e-05 1.5729e-05
9.8500e+02 2.5706e-05 2.4753e-05 2.3752e-05 2.2690e-05 2.1560e-05 2.0342e-05 1.9018e-05 1.7550e-05 1.5858e-05
9.8700e+02 2.5596e-05 2.4654e-05 2.3664e-05 2.2614e-05 2.1496e-05 2.0290e-05 1.8979e-05 1.7525e-05 1.5846e-05
9.8900e+02 2.5664e-05 2.4723e-05 2.3733e-05 2.2683e-05 2.1565e-05 2.0357e-05 1.9043e-05 1.7584e-05 1.5897e-05
9.9100e+02 2.5587e-05 2.4651e-05 2.3667e-05 2.2622e-05 2.1509e-05 2.0309e-05 1.9002e-05 1.7552e-05 1.5876e-05
9.9300e+02 2.5823e-05 2.4872e-05 2.3871e-05 2.2810e-05 2.1679e-05 2.0459e-05 1.9132e-05 1.7659e-05 1.5958e-05
9.9500e+02 2.5802e-05 2.4853e-05 2.3855e-05 2.2795e-05 2.1667e-05 2.0449e-05 1.9124e-05 1.7655e-05 1.5958e-05
9.9700e+02 2.5861e-05 2.4913e-05 2.3915e-05 2.2856e-05 2.1727e-05 2.0509e-05 1.9184e-05 1.7711e-05 1.6010e-05
9.9900e+02 2.5841e-05 2.4897e-05 2.3904e-05 2.2849e-05 2.1726e-05 2.0513e-05 1.9192e-05 1.7725e-05 1.6029e-05
1.0025e+03 2.5826e-05 2.4891e-05 2.3905e-05 2.2857e-05 2.1737e-05 2.0526e-05 1.9206e-05 1.7738e-05 1.6040e-05
1.0075e+03 2.5723e-05 2.4809e-05 2.3843e-05 2.2813e-05 2.1711e-05 2.0516e-05 1.9209e-05 1.7753e-05 1.6064e-05
1.0125e+03 2.5917e-05 2.4982e-05 2.3997e-05 2.2950e-05 2.1833e-05 2.0626e-05 1.9310e-05 1.7845e-05 1.6148e-05
1.0175e+03 2.5753e-05 2.4833e-05 2.3865e-05 2.2836e-05 2.1738e-05 2.0550e-05 1.9255e-05 1.7811e-05 1.6137e-05
1.0225e+03 2.5882e-05 2.4957e-05 2.3981e-05 2.2945e-05 2.1840e-05 2.0644e-05 1.9340e-05 1.7888e-05 1.6205e-05
1.0275e+03 2.6070e-05 2.5140e-05 2.4159e-05 2.3116e-05 2.2002e-05 2.0796e-05 1.9480e-05 1.8014e-05 1.6312e-05
1.0325e+03 2.5844e-05 2.4929e-05 2.3964e-05 2.2939e-05 2.1843e-05 2.0658e-05 1.9364e-05 1.7922e-05 1.6248e-05
1.0375e+03 2.5887e-05 2.4974e-05 2.4011e-05 2.2987e-05 2.1894e-05 2.0709e-05 1.9416e-05 1.7973e-05 1.6298e-05
1.0425e+03 2.6116e-05 2.5196e-05 2.4225e-05 2.3191e-05 2.2086e-05 2.0889e-05 1.9580e-05 1.8120e-05 1.6422e-05
1.0475e+03 2.5988e-05 2.5082e-05 2.4125e-05 2.3106e-05 2.2016e-05 2.0835e-05 1.9542e-05 1.8097e-05 1.6414e-05
1.0525e+03 2.6164e-05 2.5251e-05 2.4286e-05 2.3259e-05 2.2159e-05 2.0967e-05 1.9662e-05 1.8205e-05 1.6508e-05
1.0575e+03 2.6006e-05 2.5106e-05 2.4155e-05 2.3141e-05 2.2057e-05 2.0881e-05 1.9593e-05 1.8153e-05 1.6476e-05
1.0625e+03 2.6034e-05 2.5138e-05 2.4191e-05 2.3181e-05 2.2100e-05 2.0927e-05 1.9641e-05 1.8203e-05 1.6527e-05
1.0675e+03 2.5789e-05 2.4918e-05 2.3995e-05 2.3012e-05 2.1956e-05 2.0809e-05 1.9550e-05 1.8138e-05 1.6487e-05
1.0725e+03 2.6023e-05 2.5135e-05 2.4195e-05 2.3193e-05 2.2119e-05 2.0953e-05 1.9673e-05 1.8241e-05 1.6569e-05
1.0775e+03 2.5888e-05 2.5011e-05 2.4083e-05 2.3094e-05 2.2034e-05 2.0883e-05 1.9621e-05 1.8206e-05 1.6553e-05
1.0825e+03 2.5462e-05 2.4612e-05 2.3713e-05 2.2755e-05 2.1729e-05 2.0615e-05 1.9393e-05 1.8023e-05 1.6422e-05
1.0875e+03 2.5708e-05 2.4847e-05 2.3935e-05 2.2963e-05 2.1921e-05 2.0789e-05 1.9548e-05 1.8156e-05 1.6529e-05
1.0925e+03 2.5769e-05 2.4925e-05 2.4026e-05 2.3061e-05 2.2019e-05 2.0882e-05 1.9629e-05 1.8221e-05 1.6575e-05
1.0975e+03 2.5093e-05 2.4247e-05 2.3353e-05 2.2402e-05 2.1386e-05 2.0287e-05 1.9087e-05 1.7752e-05 1.6207e-05
1.1025e+03 2.5319e-05 2.4451e-05 2.3535e-05 2.2563e-05 2.1526e-05 2.0406e-05 1.9186e-05 1.7831e-05 1.6267e-05
1.1075e+03 2.5616e-05 2.4738e-05 2.3812e-05 2.2828e-05 2.1777e-05 2.0641e-05 1.9402e-05 1.8024e-05 1.6428e-05
1.1125e+03 2.5591e-05 2.4722e-05 2.3804e-05 2.2829e-05 2.1785e-05 2.0657e-05 1.9425e-05 1.8052e-05 1.6460e-05
1.1175e+03 2.5706e-05 2.4842e-05 2.3929e-05 2.2956e-05 2.1914e-05 2.0785e-05 1.9549e-05 1.8169e-05 1.6563e-05
1.1225e+03 2.5849e-05 2.4979e-05 2.4058e-05 2.3078e-05 2.2028e-05 2.0890e-05 1.9644e-05 1.8252e-05 1.6634e-05
1.1275e+03 2.5499e-05 2.4655e-05 2.3762e-05 2.2811e-05 2.1791e-05 2.0685e-05 1.9473e-05 1.8118e-05 1.6538e-05
1.1325e+03 2.5879e-05 2.5023e-05 2.4115e-05 2.3146e-05 2.2105e-05 2.0974e-05 1.9733e-05 1.8342e-05 1.6718e-05
1.1375e+03 2.5672e-05 2.4821e-05 2.3919e-05 2.2957e-05 2.1926e-05 2.0807e-05 1.9582e-05 1.8210e-05 1.6613e-05
1.1425e+03 2.5653e-05 2.4812e-05 2.3921e-05 2.2971e-05 2.1950e-05 2.0840e-05 1.9622e-05 1.8256e-05 1.6660e-05
1.1475e+03 2.6123e-05 2.5262e-05 2.4348e-05 2.3372e-05 2.2323e-05 2.1182e-05 1.9928e-05 1.8521e-05 1.6876e-05
1.1525e+03 2.6227e-05 2.5366e-05 2.4452e-05 2.3475e-05 2.2425e-05 2.1280e-05 2.0022e-05 1.8608e-05 1.6953e-05
1.1575e+03 2.6070e-05 2.5221e-05 2.4318e-05 2.3354e-05 2.2317e-05 2.1187e-05 1.9944e-05 1.8547e-05 1.6911e-05
1.1625e+03 2.5841e-05 2.5007e-05 2.4120e-05 2.3173e-05 2.2153e-05 2.1041e-05 1.9818e-05 1.8441e-05 1.6828e-05
1.1675e+03 2.6055e-05 2.5217e-05 2.4325e-05 2.3370e-05 2.2342e-05 2.1219e-05 1.9981e-05 1.8586e-05 1.6949e-05
1.1725e+03 2.6444e-05 2.5590e-05 2.4680e-05 2.3706e-05 2.2656e-05 2.1508e-05 2.0243e-05 1.8815e-05 1.7139e-05
1.1775e+03 2.6079e-05 2.5251e-05 2.4369e-05 2.3422e-05 2.2402e-05 2.1285e-05 2.0051e-05 1.8658e-05 1.7019e-05
1.1825e+03 2.5812e-05 2.4997e-05 2.4130e-05 2.3201e-05 2.2200e-05 2.1107e-05 1.9901e-05 1.8541e-05 1.6940e-05
1.1875e+03 2.5948e-05 2.5127e-05 2.4253e-05 2.3315e-05 2.2305e-05 2.1199e-05 1.9979e-05 1.8600e-05 1.6978e-05
1.1925e+03 2.6571e-05 2.5725e-05 2.4821e-05 2.3851e-05 2.2804e-05 2.1658e-05 2.0390e-05 1.8956e-05 1.7268e-05
1.1975e+03 2.5512e-05 2.4720e-05 2.3877e-05 2.2973e-05 2.2000e-05 2.0935e-05 1.9759e-05 1.8431e-05 1.6864e-05
1.2025e+03 2.6152e-05 2.5337e-05 2.4467e-05 2.3534e-05 2.2525e-05 2.1420e-05 2.0197e-05 1.8812e-05 1.7175e-05
1.2075e+03 2.5953e-05 2.5150e-05 2.4294e-05 2.3374e-05 2.2382e-05 2.1294e-05 2.0090e-05 1.8726e-05 1.7114e-05
1.2125e+03 2.6403e-05 2.5581e-05 2.4703e-05 2.3759e-05 2.2738e-05 2.1618e-05 2.0377e-05 1.8969e-05 1.7304e-05
1.2175e+03 2.6671e-05 2.5837e-05 2.4944e-05 2.3984e-05 2.2945e-05 2.1804e-05 2.0539e-05 1.9104e-05 1.7408e-05
1.2225e+03 2.6683e-05 2.5852e-05 2.4962e-05 2.4004e-05 2.2968e-05 2.1829e-05 2.0565e-05 1.9130e-05 1.7432e-05
1.2275e+03 2.6567e-05 2.5747e-05 2.4869e-05 2.3924e-05 2.2900e-05 2.1774e-05 2.0524e-05 1.9103e-05 1.7418e-05
1.2325e+03 2.6658e-05 2.5833e-05 2.4949e-05 2.3998e-05 2.2967e-05 2.1833e-05 2.0575e-05 1.9144e-05 1.7449e-05
1.2375e+03 2.6696e-05 2.5874e-05 2.4993e-05 2.4044e-05 2.3016e-05 2.1883e-05 2.0625e-05 1.9192e-05 1.7494e-05
1.2425e+03 2.6572e-05 2.5757e-05 2.4883e-05 2.3943e-05 2.2923e-05 2.1801e-05 2.0554e-05 1.9136e-05 1.7453e-05
1.2475e+03 2.6792e-05 2.5972e-05 2.5092e-05 2.4144e-05 2.3114e-05 2.1980e-05 2.0717e-05 1.9278e-05 1.7569e-05
1.2525e+03 2.6695e-05 2.5881e-05 2.5008e-05 2.4067e-05 2.3045e-05 2.1919e-05 2.0665e-05 1.9236e-05 1.7538e-05
1.2575e+03 2.6797e-05 2.5986e-05 2.5114e-05 2.4173e-05 2.3150e-05 2.2022e-05 2.0764e-05 1.9327e-05 1.7616e-05
1.2625e+03 2.6788e-05 2.5981e-05 2.5112e-05 2.4175e-05 2.3155e-05 2.2030e-05 2.0774e-05 1.9339e-05 1.7630e-05
1.2675e+03 2.6652e-05 2.5851e-05 2.4990e-05 2.4060e-05 2.3050e-05 2.1936e-05 2.0693e-05 1.9273e-05 1.7582e-05
1.2725e+03 2.6864e-05 2.6058e-05 2.5190e-05 2.4253e-05 2.3232e-05 2.2105e-05 2.0846e-05 1.9406e-05 1.7689e-05
1.2775e+03 2.6942e-05 2.6143e-05 2.5280e-05 2.4346e-05 2.3326e-05 2.2198e-05 2.0935e-05 1.9487e-05 1.7758e-05
1.2825e+03 2.6014e-05 2.5306e-05 2.4536e-05 2.3693e-05 2.2764e-05 2.1724e-05 2.0547e-05 1.9183e-05 1.7534e-05
1.2875e+03 2.6809e-05 2.6017e-05 2.5164e-05 2.4239e-05 2.3231e-05 2.2115e-05 2.0866e-05 1.9434e-05 1.7721e-05
1.2925e+03 2.6667e-05 2.5879e-05 2.5029e-05 2.4110e-05 2.3109e-05 2.2001e-05 2.0762e-05 1.9342e-05 1.7645e-05
1.2975e+03 2.6989e-05 2.6194e-05 2.5337e-05 2.4409e-05 2.3396e-05 2.2273e-05 2.1015e-05 1.9569e-05 1.7837e-05
1.3025e+03 2.6851e-05 2.6065e-05 2.5216e-05 2.4298e-05 2.3296e-05 2.2186e-05 2.0942e-05 1.9513e-05 1.7798e-05
1.3075e+03 2.7051e-05 2.6262e-05 2.5409e-05 2.4485e-05 2.3475e-05 2.2355e-05 2.1097e-05 1.9650e-05 1.7911e-05
1.3125e+03 2.6527e-05 2.5759e-05 2.4929e-05 2.4031e-05 2.3051e-05 2.1965e-05 2.0748e-05 1.9348e-05 1.7668e-05
1.3175e+03 2.6651e-05 2.5885e-05 2.5057e-05 2.4160e-05 2.3180e-05 2.2092e-05 2.0870e-05 1.9462e-05 1.7768e-05
1.3225e+03 2.7065e-05 2.6283e-05 2.5438e-05 2.4520e-05 2.3517e-05 2.2402e-05 2.1148e-05 1.9702e-05 1.7960e-05
1.3275e+03 2.6787e-05 2.6019e-05 2.5189e-05 2.4289e-05 2.3304e-05 2.2210e-05 2.0980e-05 1.9560e-05 1.7850e-05
1.3325e+03 2.6946e-05 2.6177e-05 2.5345e-05 2.4442e-05 2.3454e-05 2.2353e-05 2.1115e-05 1.9683e-05 1.7955e-05
1.3375e+03 2.7000e-05 2.6233e-05 2.5403e-05 2.4501e-05 2.3513e-05 2.2413e-05 2.1173e-05 1.9739e-05 1.8006e-05
1.3425e+03 2.7207e-05 2.6437e-05 2.5602e-05 2.4694e-05 2.3697e-05 2.2587e-05 2.1333e-05 1.9880e-05 1.8121e-05
1.3475e+03 2.7177e-05 2.6411e-05 2.5579e-05 2.4675e-05 2.3683e-05 2.2577e-05 2.1328e-05 1.9879e-05 1.8125e-05
1.3525e+03 2.7237e-05 2.6474e-05 2.5646e-05 2.4743e-05 2.3752e-05 2.2646e-05 2.1395e-05 1.9942e-05 1.8178e-05
1.3575e+03 2.6957e-05 2.6207e-05 2.5393e-05 2.4508e-05 2.3536e-05 2.2452e-05 2.1226e-05 1.9802e-05 1.8074e-05
1.3625e+03 2.7027e-05 2.6276e-05 2.5461e-05 2.4573e-05 2.3598e-05 2.2508e-05 2.1276e-05 1.9843e-05 1.8102e-05
1.3675e+03 2.7159e-05 2.6411e-05 2.5596e-05 2.4710e-05 2.3734e-05 2.2644e-05 2.1409e-05 1.9971e-05 1.8219e-05
1.3725e+03 2.7283e-05 2.6539e-05 2.5728e-05 2.4844e-05 2.3870e-05 2.2778e-05 2.1538e-05 2.0091e-05 1.8323e-05
1.3775e+03 2.7245e-05 2.6503e-05 2.5693e-05 2.4811e-05 2.3839e-05 2.2750e-05 2.1514e-05 2.0071e-05 1.8308e-05
1.3825e+03 2.7341e-05 2.6600e-05 2.5791e-05 2.4909e-05 2.3936e-05 2.2846e-05 2.1606e-05 2.0157e-05 1.8384e-05
1.3875e+03 2.7273e-05 2.6533e-05 2.5727e-05 2.4846e-05 2.3876e-05 2.2788e-05 2.1551e-05 2.0105e-05 1.8336e-05
1.3925e+03 2.7349e-05 2.6611e-05 2.5805e-05 2.4925e-05 2.3953e-05 2.2861e-05 2.1617e-05 2.0160e-05 1.8372e-05
1.3975e+03 2.7352e-05 2.6619e-05 2.5819e-05 2.4944e-05 2.3978e-05 2.2892e-05 2.1654e-05 2.0203e-05 1.8420e-05
1.4025e+03 2.7172e-05 2.6447e-05 2.5656e-05 2.4791e-05 2.3837e-05 2.2765e-05 2.1544e-05 2.0112e-05 1.8353e-05
1.4075e+03 2.7312e-05 2.6580e-05 2.5781e-05 2.4906e-05 2.3940e-05 2.2855e-05 2.1617e-05 2.0167e-05 1.8387e-05
1.4125e+03 2.6951e-05 2.6229e-05 2.5440e-05 2.4578e-05 2.3626e-05 2.2557e-05 2.1341e-05 1.9919e-05 1.8178e-05
1.4175e+03 2.7243e-05 2.6512e-05 2.5713e-05 2.4838e-05 2.3871e-05 2.2784e-05 2.1545e-05 2.0094e-05 1.8316e-05
1.4225e+03 2.6868e-05 2.6157e-05 2.5380e-05 2.4530e-05 2.3592e-05 2.2537e-05 2.1336e-05 1.9928e-05 1.8201e-05
1.4275e+03 2.6405e-05 2.5709e-05 2.4949e-05 2.4118e-05 2.3203e-05 2.2176e-05 2.1008e-05 1.9642e-05 1.7970e-05
1.4325e+03 2.7183e-05 2.6468e-05 2.5685e-05 2.4828e-05 2.3880e-05 2.2812e-05 2.1592e-05 2.0158e-05 1.8395e-05
1.4375e+03 2.7388e-05 2.6672e-05 2.5886e-05 2.5025e-05 2.4071e-05 2.2995e-05 2.1764e-05 2.0314e-05 1.8525e-05
1.4425e+03 2.6699e-05 2.6019e-05 2.5274e-05 2.4458e-05 2.3553e-05 2.2532e-05 2.1364e-05 1.9986e-05 1.8281e-05
1.4475e+03 2.7415e-05 2.6712e-05 2.5939e-05 2.5091e-05 2.4151e-05 2.3089e-05 2.1871e-05 2.0433e-05 1.8650e-05
1.4525e+03 2.6977e-05 2.6294e-05 2.5546e-05 2.4724e-05 2.3812e-05 2.2781e-05 2.1599e-05 2.0200e-05 1.8465e-05
1.4570e+03 2.7119e-05 2.6430e-05 2.5672e-05 2.4841e-05 2.3918e-05 2.2875e-05 2.1678e-05 2.0264e-05 1.8509e-05
1.4620e+03 2.7235e-05 2.6541e-05 2.5778e-05 2.4940e-05 2.4009e-05 2.2955e-05 2.1744e-05 2.0310e-05 1.8528e-05
1.4675e+03 2.7234e-05 2.6542e-05 2.5782e-05 2.4946e-05 2.4017e-05 2.2965e-05 2.1757e-05 2.0325e-05 1.8547e-05
1.4725e+03 2.6920e-05 2.6246e-05 2.5505e-05 2.4691e-05 2.3786e-05 2.2763e-05 2.1587e-05 2.0193e-05 1.8460e-05
1.4775e+03 2.7101e-05 2.6430e-05 2.5691e-05 2.4878e-05 2.3974e-05 2.2949e-05 2.1769e-05 2.0366e-05 1.8614e-05
1.4825e+03 2.7214e-05 2.6542e-05 2.5801e-05 2.4986e-05 2.4079e-05 2.3050e-05 2.1865e-05 2.0456e-05 1.8695e-05
1.4875e+03 2.6311e-05 2.5680e-05 2.4988e-05 2.4226e-05 2.3381e-05 2.2423e-05 2.1320e-05 2.0009e-05 1.8366e-05
1.4925e+03 2.7604e-05 2.6934e-05 2.6194e-05 2.5378e-05 2.4468e-05 2.3433e-05 2.2236e-05 2.0805e-05 1.9006e-05
1.4975e+03 2.7376e-05 2.6720e-05 2.5996e-05 2.5198e-05 2.4308e-05 2.3296e-05 2.2125e-05 2.0725e-05 1.8960e-05
1.5025e+03 2.5875e-05 2.5258e-05 2.4580e-05 2.3836e-05 2.3011e-05 2.2079e-05 2.1007e-05 1.9736e-05 1.8146e-05
1.5075e+03 2.6636e-05 2.6008e-05 2.5316e-05 2.4554e-05 2.3706e-05 2.2743e-05 2.1630e-05 2.0300e-05 1.8626e-05
1.5125e+03 2.7480e-05 2.6829e-05 2.6109e-05 2.5314e-05 2.4426e-05 2.3414e-05 2.2240e-05 2.0832e-05 1.9050e-05
1.5175e+03 2.7623e-05 2.6977e-05 2.6261e-05 2.5471e-05 2.4586e-05 2.3577e-05 2.2405e-05 2.0994e-05 1.9203e-05
1.5225e+03 2.7343e-05 2.6712e-05 2.6015e-05 2.5244e-05 2.4384e-05 2.3401e-05 2.2261e-05 2.0889e-05 1.9144e-05
1.5275e+03 2.7594e-05 2.6961e-05 2.6259e-05 2.5482e-05 2.4613e-05 2.3619e-05 2.2461e-05 2.1064e-05 1.9282e-05
1.5325e+03 2.7588e-05 2.6964e-05 2.6271e-05 2.5505e-05 2.4648e-05 2.3667e-05 2.2525e-05 2.1145e-05 1.9380e-05
1.5375e+03 2.7645e-05 2.7026e-05 2.6338e-05 2.5577e-05 2.4723e-05 2.3745e-05 2.2604e-05 2.1222e-05 1.9447e-05
1.5425e+03 2.7765e-05 2.7148e-05 2.6461e-05 2.5701e-05 2.4847e-05 2.3867e-05 2.2721e-05 2.1329e-05 1.9537e-05
1.5475e+03 2.7811e-05 2.7200e-05 2.6520e-05 2.5767e-05 2.4922e-05 2.3953e-05 2.2819e-05 2.1442e-05 1.9667e-05
1.5525e+03 2.7531e-05 2.6925e-05 2.6252e-05 2.5507e-05 2.4673e-05 2.3716e-05 2.2600e-05 2.1245e-05 1.9502e-05
1.5575e+03 2.7551e-05 2.6951e-05 2.6283e-05 2.5544e-05 2.4716e-05 2.3765e-05 2.2655e-05 2.1306e-05 1.9565e-05
1.5625e+03 2.7839e-05 2.7243e-05 2.6580e-05 2.5844e-05 2.5016e-05 2.4065e-05 2.2950e-05 2.1590e-05 1.9826e-05
1.5675e+03 2.7374e-05 2.6787e-05 2.6135e-05 2.5414e-05 2.4605e-05 2.3678e-05 2.2595e-05 2.1279e-05 1.9578e-05
1.5725e+03 2.7477e-05 2.6897e-05 2.6252e-05 2.5537e-05 2.4733e-05 2.3809e-05 2.2727e-05 2.1406e-05 1.9692e-05
1.5775e+03 2.6183e-05 2.5631e-05 2.5020e-05 2.4345e-05 2.3590e-05 2.2728e-05 2.1723e-05 2.0505e-05 1.8936e-05
1.5825e+03 2.7287e-05 2.6718e-05 2.6086e-05 2.5386e-05 2.4599e-05 2.3696e-05 2.2637e-05 2.1345e-05 1.9666e-05
1.5875e+03 2.6560e-05 2.6013e-05 2.5406e-05 2.4735e-05 2.3984e-05 2.3124e-05 2.2119e-05 2.0897e-05 1.9310e-05
1.5925e+03 2.7247e-05 2.6685e-05 2.6059e-05 2.5366e-05 2.4587e-05 2.3694e-05 2.2647e-05 2.1370e-05 1.9709e-05
1.5975e+03 2.7335e-05 2.6782e-05 2.6165e-05 2.5482e-05 2.4714e-05 2.3830e-05 2.2792e-05 2.1522e-05 1.9861e-05
1.6050e+03 2.7418e-05 2.6870e-05 2.6260e-05 2.5581e-05 2.4818e-05 2.3938e-05 2.2902e-05 2.1631e-05 1.9962e-05
1.6150e+03 2.7166e-05 2.6632e-05 2.6036e-05 2.5376e-05 2.4633e-05 2.3778e-05 2.2772e-05 2.1536e-05 1.9913e-05
1.6250e+03 2.7353e-05 2.6816e-05 2.6216e-05 2.5550e-05 2.4800e-05 2.3935e-05 2.2918e-05 2.1667e-05 2.0022e-05
1.6350e+03 2.7108e-05 2.6592e-05 2.6016e-05 2.5375e-05 2.4653e-05 2.3821e-05 2.2839e-05 2.1629e-05 2.0032e-05
1.6450e+03 2.6880e-05 2.6376e-05 2.5812e-05 2.5185e-05 2.4478e-05 2.3661e-05 2.2695e-05 2.1503e-05 1.9922e-05
1.6550e+03 2.7073e-05 2.6558e-05 2.5981e-05 2.5342e-05 2.4621e-05 2.3790e-05 2.2811e-05 2.1607e-05 2.0018e-05
1.6650e+03 2.6822e-05 2.6310e-05 2.5737e-05 2.5101e-05 2.4384e-05 2.3557e-05 2.2582e-05 2.1382e-05 1.9798e-05
1.6750e+03 2.6230e-05 2.5743e-05 2.5198e-05 2.4591e-05 2.3907e-05 2.3116e-05 2.2182e-05 2.1031e-05 1.9511e-05
1.6850e+03 2.6024e-05 2.5552e-05 2.5023e-05 2.4435e-05 2.3770e-05 2.3000e-05 2.2089e-05 2.0961e-05 1.9463e-05
1.6950e+03 2.6378e-05 2.5884e-05 2.5331e-05 2.4717e-05 2.4024e-05 2.3224e-05 2.2281e-05 2.1118e-05 1.9582e-05
1.7050e+03 2.5826e-05 2.5338e-05 2.4795e-05 2.4192e-05 2.3514e-05 2.2733e-05 2.1814e-05 2.0685e-05 1.9199e-05
1.7150e+03 2.5476e-05 2.4997e-05 2.4463e-05 2.3870e-05 2.3203e-05 2.2436e-05 2.1534e-05 2.0426e-05 1.8970e-05
1.7250e+03 2.5288e-05 2.4818e-05 2.4294e-05 2.3712e-05 2.3056e-05 2.2301e-05 2.1413e-05 2.0321e-05 1.8884e-05
1.7350e+03 2.4690e-05 2.4265e-05 2.3788e-05 2.3256e-05 2.2654e-05 2.1955e-05 2.1124e-05 2.0093e-05 1.8718e-05
1.7450e+03 2.4849e-05 2.4397e-05 2.3892e-05 2.3331e-05 2.2699e-05 2.1969e-05 2.1109e-05 2.0050e-05 1.8654e-05
1.7550e+03 2.4877e-05 2.4416e-05 2.3901e-05 2.3329e-05 2.2686e-05 2.1944e-05 2.1071e-05 1.9998e-05 1.8585e-05
1.7650e+03 2.4662e-05 2.4209e-05 2.3703e-05 2.3142e-05 2.2511e-05 2.1783e-05 2.0927e-05 1.9874e-05 1.8487e-05
1.7750e+03 2.4397e-05 2.3943e-05 2.3438e-05 2.2877e-05 2.2247e-05 2.1522e-05 2.0670e-05 1.9627e-05 1.8258e-05
1.7850e+03 2.4344e-05 2.3897e-05 2.3397e-05 2.2843e-05 2.2219e-05 2.1500e-05 2.0655e-05 1.9617e-05 1.8251e-05
1.7950e+03 2.4153e-05 2.3709e-05 2.3214e-05 2.2665e-05 2.2047e-05 2.1336e-05 2.0500e-05 1.9475e-05 1.8129e-05
1.8050e+03 2.3822e-05 2.3385e-05 2.2897e-05 2.2356e-05 2.1747e-05 2.1045e-05 2.0220e-05 1.9207e-05 1.7877e-05
1.8150e+03 2.3335e-05 2.2946e-05 2.2509e-05 2.2021e-05 2.1467e-05 2.0823e-05 2.0058e-05 1.9106e-05 1.7838e-05
1.8250e+03 2.3298e-05 2.2884e-05 2.2420e-05 2.1904e-05 2.1322e-05 2.0650e-05 1.9858e-05 1.8883e-05 1.7600e-05
1.8350e+03 2.3167e-05 2.2743e-05 2.2271e-05 2.1747e-05 2.1159e-05 2.0483e-05 1.9689e-05 1.8718e-05 1.7446e-05
1.8450e+03 2.2694e-05 2.2278e-05 2.1816e-05 2.1305e-05 2.0731e-05 2.0072e-05 1.9301e-05 1.8360e-05 1.7130e-05
1.8550e+03 2.2816e-05 2.2402e-05 2.1941e-05 2.1430e-05 2.0855e-05 2.0195e-05 1.9419e-05 1.8469e-05 1.7225e-05
1.8650e+03 2.2429e-05 2.2023e-05 2.1571e-05 2.1071e-05 2.0509e-05 1.9863e-05 1.9106e-05 1.8181e-05 1.6973e-05
1.8750e+03 2.1625e-05 2.1288e-05 2.0908e-05 2.0482e-05 1.9997e-05 1.9431e-05 1.8756e-05 1.7916e-05 1.6795e-05
1.8850e+03 2.2161e-05 2.1766e-05 2.1325e-05 2.0836e-05 2.0286e-05 1.9652e-05 1.8908e-05 1.7997e-05 1.6803e-05
1.8950e+03 2.1490e-05 2.1101e-05 2.0670e-05 2.0193e-05 1.9659e-05 1.9048e-05 1.8334e-05 1.7465e-05 1.6336e-05
1.9050e+03 2.1907e-05 2.1512e-05 2.1073e-05 2.0587e-05 2.0041e-05 1.9414e-05 1.8679e-05 1.7780e-05 1.6605e-05
1.9150e+03 2.1639e-05 2.1250e-05 2.0817e-05 2.0338e-05 1.9801e-05 1.9184e-05 1.8462e-05 1.7579e-05 1.6426e-05
1.9250e+03 2.1509e-05 2.1124e-05 2.0697e-05 2.0223e-05 1.9692e-05 1.9083e-05 1.8368e-05 1.7496e-05 1.6358e-05
1.9350e+03 2.1106e-05 2.0729e-05 2.0309e-05 1.9844e-05 1.9323e-05 1.8723e-05 1.8022e-05 1.7166e-05 1.6050e-05
1.9450e+03 2.0495e-05 2.0167e-05 1.9799e-05 1.9388e-05 1.8921e-05 1.8379e-05 1.7735e-05 1.6938e-05 1.5882e-05
1.9550e+03 2.0942e-05 2.0573e-05 2.0162e-05 1.9706e-05 1.9194e-05 1.8605e-05 1.7915e-05 1.7070e-05 1.5967e-05
1.9650e+03 2.0755e-05 2.0385e-05 1.9974e-05 1.9520e-05 1.9011e-05 1.8427e-05 1.7743e-05 1.6909e-05 1.5822e-05
1.9750e+03 2.0336e-05 1.9970e-05 1.9563e-05 1.9114e-05 1.8611e-05 1.8035e-05 1.7361e-05 1.6540e-05 1.5473e-05
1.9850e+03 2.0356e-05 1.9991e-05 1.9586e-05 1.9138e-05 1.8636e-05 1.8060e-05 1.7387e-05 1.6565e-05 1.5497e-05
1.9950e+03 2.0232e-05 1.9872e-05 1.9472e-05 1.9030e-05 1.8533e-05 1.7964e-05 1.7298e-05 1.6487e-05 1.5430e-05
2.0050e+03 2.0282e-05 1.9924e-05 1.9527e-05 1.9087e-05 1.8593e-05 1.8027e-05 1.7363e-05 1.6553e-05 1.5496e-05
2.0150e+03 2.0208e-05 1.9853e-05 1.9457e-05 1.9020e-05 1.8528e-05 1.7964e-05 1.7302e-05 1.6493e-05 1.5437e-05
