#K0 hydro vt1 mean contrast spectra for all mus -- with molecular opacities, fixed rows
wavelength   i10       i09         i08        i07       i06        i05        i04       i03
2.0150e+03 2.0259e-05 1.9876e-05 1.9449e-05 1.8975e-05 1.8443e-05 1.7834e-05 1.7117e-05 1.6248e-05 1.5132e-05
2.0250e+03 1.9881e-05 1.9503e-05 1.9082e-05 1.8617e-05 1.8094e-05 1.7498e-05 1.6797e-05 1.5949e-05 1.4865e-05
2.0350e+03 1.9634e-05 1.9267e-05 1.8857e-05 1.8404e-05 1.7896e-05 1.7316e-05 1.6636e-05 1.5812e-05 1.4759e-05
2.0450e+03 1.9758e-05 1.9386e-05 1.8972e-05 1.8514e-05 1.7998e-05 1.7409e-05 1.6715e-05 1.5876e-05 1.4800e-05
2.0550e+03 1.9513e-05 1.9144e-05 1.8732e-05 1.8277e-05 1.7765e-05 1.7181e-05 1.6495e-05 1.5666e-05 1.4607e-05
2.0650e+03 1.9180e-05 1.8822e-05 1.8422e-05 1.7980e-05 1.7485e-05 1.6919e-05 1.6255e-05 1.5453e-05 1.4428e-05
2.0750e+03 1.9191e-05 1.8832e-05 1.8432e-05 1.7990e-05 1.7493e-05 1.6925e-05 1.6258e-05 1.5451e-05 1.4420e-05
2.0850e+03 1.9032e-05 1.8675e-05 1.8276e-05 1.7836e-05 1.7342e-05 1.6778e-05 1.6116e-05 1.5316e-05 1.4295e-05
2.0950e+03 1.8704e-05 1.8354e-05 1.7965e-05 1.7535e-05 1.7053e-05 1.6503e-05 1.5859e-05 1.5083e-05 1.4092e-05
2.1050e+03 1.8786e-05 1.8437e-05 1.8047e-05 1.7616e-05 1.7131e-05 1.6578e-05 1.5928e-05 1.5143e-05 1.4139e-05
2.1150e+03 1.8583e-05 1.8238e-05 1.7854e-05 1.7429e-05 1.6952e-05 1.6407e-05 1.5768e-05 1.4996e-05 1.4010e-05
2.1250e+03 1.8462e-05 1.8120e-05 1.7739e-05 1.7317e-05 1.6844e-05 1.6303e-05 1.5668e-05 1.4902e-05 1.3923e-05
2.1350e+03 1.8364e-05 1.8026e-05 1.7650e-05 1.7234e-05 1.6767e-05 1.6233e-05 1.5606e-05 1.4848e-05 1.3878e-05
2.1450e+03 1.8250e-05 1.7914e-05 1.7538e-05 1.7123e-05 1.6656e-05 1.6124e-05 1.5498e-05 1.4743e-05 1.3779e-05
2.1550e+03 1.8111e-05 1.7781e-05 1.7412e-05 1.7003e-05 1.6543e-05 1.6018e-05 1.5399e-05 1.4652e-05 1.3696e-05
2.1650e+03 1.7540e-05 1.7261e-05 1.6946e-05 1.6592e-05 1.6189e-05 1.5721e-05 1.5161e-05 1.4472e-05 1.3572e-05
2.1750e+03 1.7652e-05 1.7334e-05 1.6978e-05 1.6585e-05 1.6142e-05 1.5637e-05 1.5042e-05 1.4325e-05 1.3409e-05
2.1850e+03 1.7568e-05 1.7249e-05 1.6895e-05 1.6503e-05 1.6064e-05 1.5562e-05 1.4974e-05 1.4264e-05 1.3358e-05
2.1950e+03 1.7580e-05 1.7258e-05 1.6899e-05 1.6503e-05 1.6058e-05 1.5551e-05 1.4956e-05 1.4238e-05 1.3323e-05
2.2050e+03 1.7152e-05 1.6839e-05 1.6490e-05 1.6106e-05 1.5675e-05 1.5185e-05 1.4611e-05 1.3920e-05 1.3042e-05
2.2150e+03 1.7340e-05 1.7026e-05 1.6677e-05 1.6291e-05 1.5858e-05 1.5363e-05 1.4783e-05 1.4083e-05 1.3188e-05
2.2250e+03 1.7086e-05 1.6773e-05 1.6425e-05 1.6040e-05 1.5610e-05 1.5119e-05 1.4544e-05 1.3852e-05 1.2972e-05
2.2350e+03 1.6985e-05 1.6676e-05 1.6331e-05 1.5950e-05 1.5523e-05 1.5037e-05 1.4468e-05 1.3784e-05 1.2913e-05
2.2450e+03 1.6876e-05 1.6570e-05 1.6229e-05 1.5853e-05 1.5431e-05 1.4950e-05 1.4387e-05 1.3709e-05 1.2847e-05
2.2550e+03 1.6755e-05 1.6455e-05 1.6122e-05 1.5754e-05 1.5340e-05 1.4869e-05 1.4316e-05 1.3649e-05 1.2800e-05
2.2650e+03 1.6540e-05 1.6241e-05 1.5907e-05 1.5540e-05 1.5128e-05 1.4659e-05 1.4110e-05 1.3450e-05 1.2612e-05
2.2750e+03 1.6565e-05 1.6269e-05 1.5938e-05 1.5574e-05 1.5165e-05 1.4698e-05 1.4151e-05 1.3492e-05 1.2653e-05
2.2850e+03 1.6253e-05 1.5962e-05 1.5639e-05 1.5282e-05 1.4882e-05 1.4427e-05 1.3896e-05 1.3257e-05 1.2447e-05
2.2950e+03 1.5637e-05 1.5334e-05 1.4999e-05 1.4633e-05 1.4225e-05 1.3765e-05 1.3233e-05 1.2603e-05 1.1816e-05
2.3050e+03 1.5907e-05 1.5611e-05 1.5284e-05 1.4923e-05 1.4521e-05 1.4064e-05 1.3532e-05 1.2897e-05 1.2095e-05
2.3150e+03 1.5836e-05 1.5545e-05 1.5222e-05 1.4866e-05 1.4468e-05 1.4017e-05 1.3489e-05 1.2859e-05 1.2062e-05
2.3250e+03 1.5033e-05 1.4739e-05 1.4417e-05 1.4064e-05 1.3674e-05 1.3235e-05 1.2729e-05 1.2133e-05 1.1391e-05
2.3350e+03 1.5278e-05 1.4992e-05 1.4676e-05 1.4329e-05 1.3942e-05 1.3504e-05 1.2997e-05 1.2393e-05 1.1635e-05
2.3450e+03 1.5452e-05 1.5167e-05 1.4850e-05 1.4501e-05 1.4111e-05 1.3668e-05 1.3152e-05 1.2534e-05 1.1755e-05
2.3550e+03 1.4584e-05 1.4297e-05 1.3982e-05 1.3639e-05 1.3259e-05 1.2833e-05 1.2343e-05 1.1767e-05 1.1055e-05
2.3650e+03 1.5034e-05 1.4751e-05 1.4439e-05 1.4097e-05 1.3715e-05 1.3284e-05 1.2784e-05 1.2188e-05 1.1442e-05
2.3750e+03 1.4921e-05 1.4643e-05 1.4336e-05 1.3998e-05 1.3621e-05 1.3196e-05 1.2701e-05 1.2113e-05 1.1375e-05
2.3850e+03 1.4208e-05 1.3927e-05 1.3619e-05 1.3284e-05 1.2913e-05 1.2498e-05 1.2023e-05 1.1467e-05 1.0782e-05
2.3950e+03 1.4640e-05 1.4362e-05 1.4056e-05 1.3720e-05 1.3346e-05 1.2925e-05 1.2437e-05 1.1859e-05 1.1137e-05
2.4050e+03 1.4660e-05 1.4387e-05 1.4086e-05 1.3756e-05 1.3387e-05 1.2970e-05 1.2486e-05 1.1910e-05 1.1186e-05
2.4150e+03 1.4016e-05 1.3741e-05 1.3440e-05 1.3111e-05 1.2748e-05 1.2342e-05 1.1876e-05 1.1330e-05 1.0658e-05
2.4250e+03 1.4271e-05 1.4001e-05 1.3702e-05 1.3375e-05 1.3012e-05 1.2603e-05 1.2131e-05 1.1572e-05 1.0878e-05
2.4350e+03 1.4295e-05 1.4030e-05 1.3739e-05 1.3419e-05 1.3062e-05 1.2659e-05 1.2192e-05 1.1637e-05 1.0941e-05
2.4450e+03 1.3934e-05 1.3664e-05 1.3367e-05 1.3043e-05 1.2684e-05 1.2280e-05 1.1817e-05 1.1272e-05 1.0599e-05
2.4550e+03 1.3741e-05 1.3479e-05 1.3191e-05 1.2877e-05 1.2528e-05 1.2137e-05 1.1688e-05 1.1160e-05 1.0508e-05
2.4650e+03 1.4040e-05 1.3782e-05 1.3496e-05 1.3183e-05 1.2835e-05 1.2441e-05 1.1984e-05 1.1441e-05 1.0762e-05
2.4750e+03 1.3745e-05 1.3487e-05 1.3203e-05 1.2892e-05 1.2547e-05 1.2159e-05 1.1711e-05 1.1182e-05 1.0526e-05
2.4850e+03 1.3393e-05 1.3140e-05 1.2862e-05 1.2558e-05 1.2220e-05 1.1840e-05 1.1404e-05 1.0892e-05 1.0262e-05
2.4950e+03 1.3714e-05 1.3461e-05 1.3181e-05 1.2874e-05 1.2533e-05 1.2148e-05 1.1702e-05 1.1174e-05 1.0515e-05
2.5050e+03 1.3670e-05 1.3420e-05 1.3144e-05 1.2842e-05 1.2505e-05 1.2125e-05 1.1685e-05 1.1162e-05 1.0510e-05
2.5150e+03 1.3350e-05 1.3096e-05 1.2816e-05 1.2510e-05 1.2170e-05 1.1788e-05 1.1349e-05 1.0833e-05 1.0196e-05
2.5250e+03 1.3437e-05 1.3187e-05 1.2910e-05 1.2605e-05 1.2267e-05 1.1885e-05 1.1443e-05 1.0919e-05 1.0267e-05
2.5350e+03 1.3397e-05 1.3152e-05 1.2881e-05 1.2585e-05 1.2254e-05 1.1881e-05 1.1448e-05 1.0936e-05 1.0295e-05
2.5450e+03 1.3179e-05 1.2937e-05 1.2670e-05 1.2377e-05 1.2052e-05 1.1686e-05 1.1263e-05 1.0763e-05 1.0143e-05
2.5550e+03 1.3151e-05 1.2911e-05 1.2646e-05 1.2355e-05 1.2032e-05 1.1667e-05 1.1244e-05 1.0744e-05 1.0121e-05
2.5650e+03 1.3112e-05 1.2877e-05 1.2617e-05 1.2331e-05 1.2013e-05 1.1654e-05 1.1238e-05 1.0744e-05 1.0127e-05
2.5750e+03 1.3154e-05 1.2919e-05 1.2658e-05 1.2372e-05 1.2053e-05 1.1692e-05 1.1274e-05 1.0776e-05 1.0154e-05
2.5850e+03 1.2786e-05 1.2553e-05 1.2296e-05 1.2014e-05 1.1701e-05 1.1349e-05 1.0941e-05 1.0461e-05 9.8653e-06
2.5950e+03 1.2911e-05 1.2678e-05 1.2422e-05 1.2140e-05 1.1826e-05 1.1471e-05 1.1060e-05 1.0573e-05 9.9661e-06
2.6050e+03 1.2893e-05 1.2664e-05 1.2410e-05 1.2130e-05 1.1819e-05 1.1467e-05 1.1059e-05 1.0574e-05 9.9673e-06
2.6150e+03 1.2798e-05 1.2573e-05 1.2324e-05 1.2049e-05 1.1743e-05 1.1396e-05 1.0993e-05 1.0513e-05 9.9133e-06
2.6250e+03 1.2428e-05 1.2233e-05 1.2015e-05 1.1772e-05 1.1496e-05 1.1180e-05 1.0806e-05 1.0355e-05 9.7824e-06
2.6350e+03 1.2569e-05 1.2350e-05 1.2109e-05 1.1843e-05 1.1546e-05 1.1210e-05 1.0819e-05 1.0355e-05 9.7751e-06
2.6450e+03 1.2482e-05 1.2265e-05 1.2025e-05 1.1761e-05 1.1467e-05 1.1135e-05 1.0750e-05 1.0292e-05 9.7203e-06
2.6550e+03 1.2378e-05 1.2158e-05 1.1915e-05 1.1648e-05 1.1350e-05 1.1013e-05 1.0623e-05 1.0160e-05 9.5817e-06
2.6650e+03 1.2247e-05 1.2033e-05 1.1796e-05 1.1537e-05 1.1247e-05 1.0920e-05 1.0540e-05 1.0090e-05 9.5291e-06
2.6750e+03 1.2387e-05 1.2174e-05 1.1938e-05 1.1679e-05 1.1389e-05 1.1061e-05 1.0679e-05 1.0223e-05 9.6512e-06
2.6850e+03 1.2338e-05 1.2124e-05 1.1888e-05 1.1628e-05 1.1338e-05 1.1009e-05 1.0627e-05 1.0172e-05 9.6022e-06
2.6950e+03 1.2221e-05 1.2007e-05 1.1771e-05 1.1512e-05 1.1223e-05 1.0896e-05 1.0516e-05 1.0064e-05 9.4997e-06
2.7050e+03 1.2181e-05 1.1971e-05 1.1738e-05 1.1482e-05 1.1197e-05 1.0873e-05 1.0498e-05 1.0051e-05 9.4909e-06
2.7150e+03 1.2100e-05 1.1892e-05 1.1662e-05 1.1410e-05 1.1128e-05 1.0809e-05 1.0439e-05 9.9978e-06 9.4447e-06
2.7250e+03 1.2040e-05 1.1835e-05 1.1608e-05 1.1358e-05 1.1080e-05 1.0765e-05 1.0399e-05 9.9627e-06 9.4156e-06
2.7350e+03 1.1960e-05 1.1755e-05 1.1529e-05 1.1281e-05 1.1003e-05 1.0689e-05 1.0324e-05 9.8887e-06 9.3428e-06
2.7450e+03 1.1923e-05 1.1720e-05 1.1496e-05 1.1250e-05 1.0975e-05 1.0663e-05 1.0300e-05 9.8679e-06 9.3250e-06
2.7550e+03 1.1823e-05 1.1627e-05 1.1410e-05 1.1171e-05 1.0903e-05 1.0600e-05 1.0246e-05 9.8229e-06 9.2898e-06
2.7650e+03 1.1730e-05 1.1534e-05 1.1318e-05 1.1080e-05 1.0814e-05 1.0512e-05 1.0161e-05 9.7428e-06 9.2162e-06
2.7750e+03 1.1668e-05 1.1471e-05 1.1254e-05 1.1015e-05 1.0748e-05 1.0447e-05 1.0097e-05 9.6799e-06 9.1566e-06
2.7850e+03 1.1613e-05 1.1418e-05 1.1202e-05 1.0965e-05 1.0701e-05 1.0401e-05 1.0054e-05 9.6393e-06 9.1191e-06
2.7950e+03 1.1548e-05 1.1353e-05 1.1137e-05 1.0900e-05 1.0636e-05 1.0336e-05 9.9880e-06 9.5730e-06 9.0516e-06
2.8050e+03 1.1454e-05 1.1261e-05 1.1046e-05 1.0811e-05 1.0548e-05 1.0251e-05 9.9051e-06 9.4933e-06 8.9760e-06
2.8150e+03 1.1411e-05 1.1219e-05 1.1007e-05 1.0774e-05 1.0514e-05 1.0220e-05 9.8775e-06 9.4698e-06 8.9576e-06
2.8250e+03 1.1355e-05 1.1166e-05 1.0957e-05 1.0727e-05 1.0471e-05 1.0181e-05 9.8435e-06 9.4417e-06 8.9365e-06
2.8350e+03 1.1315e-05 1.1128e-05 1.0920e-05 1.0693e-05 1.0439e-05 1.0152e-05 9.8175e-06 9.4188e-06 8.9172e-06
2.8450e+03 1.1203e-05 1.1019e-05 1.0815e-05 1.0591e-05 1.0342e-05 1.0059e-05 9.7312e-06 9.3400e-06 8.8481e-06
2.8550e+03 1.1153e-05 1.0969e-05 1.0765e-05 1.0542e-05 1.0292e-05 1.0010e-05 9.6818e-06 9.2908e-06 8.7992e-06
2.8650e+03 1.1078e-05 1.0897e-05 1.0697e-05 1.0477e-05 1.0231e-05 9.9533e-06 9.6294e-06 9.2431e-06 8.7573e-06
2.8750e+03 1.0994e-05 1.0820e-05 1.0626e-05 1.0413e-05 1.0174e-05 9.9034e-06 9.5867e-06 9.2075e-06 8.7284e-06
2.8850e+03 1.0958e-05 1.0780e-05 1.0583e-05 1.0366e-05 1.0124e-05 9.8506e-06 9.5324e-06 9.1532e-06 8.6762e-06
2.8950e+03 1.0903e-05 1.0725e-05 1.0528e-05 1.0312e-05 1.0072e-05 9.7994e-06 9.4829e-06 9.1059e-06 8.6320e-06
2.9050e+03 1.0824e-05 1.0647e-05 1.0452e-05 1.0238e-05 9.9989e-06 9.7290e-06 9.4152e-06 9.0417e-06 8.5725e-06
2.9150e+03 1.0781e-05 1.0607e-05 1.0414e-05 1.0202e-05 9.9653e-06 9.6981e-06 9.3873e-06 9.0172e-06 8.5517e-06
2.9250e+03 1.0590e-05 1.0416e-05 1.0225e-05 1.0015e-05 9.7821e-06 9.5191e-06 9.2143e-06 8.8526e-06 8.4001e-06
2.9350e+03 1.0614e-05 1.0441e-05 1.0250e-05 1.0040e-05 9.8066e-06 9.5426e-06 9.2361e-06 8.8717e-06 8.4148e-06
2.9450e+03 1.0534e-05 1.0363e-05 1.0174e-05 9.9663e-06 9.7349e-06 9.4734e-06 9.1696e-06 8.8079e-06 8.3532e-06
2.9550e+03 1.0507e-05 1.0337e-05 1.0150e-05 9.9438e-06 9.7143e-06 9.4552e-06 9.1540e-06 8.7957e-06 8.3457e-06
2.9650e+03 1.0417e-05 1.0248e-05 1.0061e-05 9.8557e-06 9.6271e-06 9.3691e-06 9.0696e-06 8.7137e-06 8.2674e-06
2.9750e+03 1.0391e-05 1.0224e-05 1.0040e-05 9.8376e-06 9.6120e-06 9.3573e-06 9.0613e-06 8.7090e-06 8.2664e-06
2.9850e+03 1.0331e-05 1.0165e-05 9.9814e-06 9.7805e-06 9.5565e-06 9.3035e-06 9.0096e-06 8.6599e-06 8.2207e-06
2.9950e+03 1.0243e-05 1.0079e-05 9.8983e-06 9.7000e-06 9.4789e-06 9.2294e-06 8.9398e-06 8.5954e-06 8.1633e-06
3.0050e+03 1.0157e-05 9.9934e-06 9.8132e-06 9.6158e-06 9.3960e-06 9.1482e-06 8.8609e-06 8.5198e-06 8.0923e-06
3.0150e+03 1.0156e-05 9.9941e-06 9.8156e-06 9.6199e-06 9.4016e-06 9.1552e-06 8.8690e-06 8.5284e-06 8.1006e-06
3.0250e+03 1.0072e-05 9.9114e-06 9.7347e-06 9.5410e-06 9.3250e-06 9.0812e-06 8.7983e-06 8.4619e-06 8.0399e-06
3.0350e+03 9.9768e-06 9.8240e-06 9.6549e-06 9.4688e-06 9.2606e-06 9.0246e-06 8.7494e-06 8.4206e-06 8.0062e-06
3.0450e+03 9.8974e-06 9.7418e-06 9.5700e-06 9.3812e-06 9.1704e-06 8.9321e-06 8.6551e-06 8.3255e-06 7.9118e-06
3.0550e+03 9.9122e-06 9.7557e-06 9.5832e-06 9.3940e-06 9.1832e-06 8.9453e-06 8.6691e-06 8.3407e-06 7.9287e-06
3.0650e+03 9.8265e-06 9.6715e-06 9.5007e-06 9.3135e-06 9.1050e-06 8.8699e-06 8.5972e-06 8.2732e-06 7.8669e-06
3.0750e+03 9.8038e-06 9.6489e-06 9.4781e-06 9.2909e-06 9.0823e-06 8.8470e-06 8.5739e-06 8.2493e-06 7.8422e-06
3.0850e+03 9.6847e-06 9.5310e-06 9.3618e-06 9.1767e-06 8.9706e-06 8.7385e-06 8.4697e-06 8.1511e-06 7.7525e-06
3.0950e+03 9.6434e-06 9.4912e-06 9.3235e-06 9.1400e-06 8.9357e-06 8.7054e-06 8.4386e-06 8.1220e-06 7.7255e-06
3.1050e+03 9.6356e-06 9.4844e-06 9.3176e-06 9.1350e-06 8.9314e-06 8.7018e-06 8.4353e-06 8.1187e-06 7.7217e-06
3.1150e+03 9.4490e-06 9.3025e-06 9.1412e-06 8.9648e-06 8.7683e-06 8.5470e-06 8.2905e-06 7.9861e-06 7.6048e-06
3.1250e+03 9.5179e-06 9.3693e-06 9.2054e-06 9.0260e-06 8.8260e-06 8.6006e-06 8.3390e-06 8.0282e-06 7.6383e-06
3.1350e+03 9.4068e-06 9.2583e-06 9.0949e-06 8.9161e-06 8.7172e-06 8.4932e-06 8.2338e-06 7.9263e-06 7.5413e-06
3.1450e+03 9.4081e-06 9.2610e-06 9.0989e-06 8.9213e-06 8.7235e-06 8.5006e-06 8.2419e-06 7.9348e-06 7.5500e-06
3.1550e+03 9.3049e-06 9.1609e-06 9.0024e-06 8.8289e-06 8.6358e-06 8.4182e-06 8.1660e-06 7.8667e-06 7.4918e-06
3.1650e+03 9.2888e-06 9.1442e-06 8.9851e-06 8.8111e-06 8.6173e-06 8.3991e-06 8.1463e-06 7.8465e-06 7.4712e-06
3.1750e+03 9.2186e-06 9.0754e-06 8.9178e-06 8.7453e-06 8.5534e-06 8.3372e-06 8.0868e-06 7.7899e-06 7.4183e-06
3.1850e+03 9.1686e-06 9.0258e-06 8.8688e-06 8.6970e-06 8.5059e-06 8.2908e-06 8.0418e-06 7.7468e-06 7.3778e-06
3.1950e+03 9.1369e-06 8.9948e-06 8.8383e-06 8.6671e-06 8.4765e-06 8.2619e-06 8.0133e-06 7.7186e-06 7.3499e-06
3.2100e+03 9.0636e-06 8.9244e-06 8.7713e-06 8.6037e-06 8.4171e-06 8.2070e-06 7.9634e-06 7.6745e-06 7.3125e-06
3.2300e+03 8.9223e-06 8.7838e-06 8.6316e-06 8.4653e-06 8.2803e-06 8.0724e-06 7.8319e-06 7.5473e-06 7.1919e-06
3.2500e+03 8.8577e-06 8.7219e-06 8.5726e-06 8.4093e-06 8.2276e-06 8.0231e-06 7.7864e-06 7.5059e-06 7.1550e-06
3.2700e+03 8.7528e-06 8.6189e-06 8.4717e-06 8.3107e-06 8.1315e-06 7.9300e-06 7.6967e-06 7.4204e-06 7.0750e-06
3.2900e+03 8.5961e-06 8.4687e-06 8.3281e-06 8.1739e-06 8.0018e-06 7.8076e-06 7.5821e-06 7.3143e-06 6.9785e-06
3.3100e+03 8.5375e-06 8.4093e-06 8.2681e-06 8.1138e-06 7.9418e-06 7.7483e-06 7.5242e-06 7.2588e-06 6.9268e-06
3.3300e+03 8.4111e-06 8.2839e-06 8.1442e-06 7.9916e-06 7.8221e-06 7.6317e-06 7.4116e-06 7.1514e-06 6.8268e-06
3.3500e+03 8.3695e-06 8.2428e-06 8.1037e-06 7.9517e-06 7.7827e-06 7.5929e-06 7.3733e-06 7.1137e-06 6.7896e-06
3.3700e+03 8.2830e-06 8.1588e-06 8.0225e-06 7.8735e-06 7.7079e-06 7.5217e-06 7.3063e-06 7.0514e-06 6.7331e-06
3.3900e+03 8.1326e-06 8.0104e-06 7.8763e-06 7.7299e-06 7.5674e-06 7.3852e-06 7.1747e-06 6.9263e-06 6.6169e-06
3.4100e+03 8.0697e-06 7.9498e-06 7.8183e-06 7.6747e-06 7.5151e-06 7.3360e-06 7.1289e-06 6.8840e-06 6.5786e-06
3.4300e+03 8.0343e-06 7.9150e-06 7.7839e-06 7.6408e-06 7.4817e-06 7.3030e-06 7.0965e-06 6.8521e-06 6.5471e-06
3.4500e+03 7.9160e-06 7.7972e-06 7.6668e-06 7.5246e-06 7.3668e-06 7.1898e-06 6.9855e-06 6.7444e-06 6.4444e-06
3.4700e+03 7.8593e-06 7.7427e-06 7.6148e-06 7.4751e-06 7.3199e-06 7.1458e-06 6.9446e-06 6.7069e-06 6.4107e-06
3.4900e+03 7.7863e-06 7.6714e-06 7.5454e-06 7.4078e-06 7.2550e-06 7.0834e-06 6.8852e-06 6.6510e-06 6.3588e-06
3.5100e+03 7.6883e-06 7.5744e-06 7.4494e-06 7.3131e-06 7.1617e-06 6.9919e-06 6.7959e-06 6.5645e-06 6.2765e-06
3.5300e+03 7.5919e-06 7.4801e-06 7.3575e-06 7.2239e-06 7.0756e-06 6.9094e-06 6.7177e-06 6.4916e-06 6.2103e-06
3.5500e+03 7.5449e-06 7.4346e-06 7.3136e-06 7.1816e-06 7.0350e-06 6.8705e-06 6.6805e-06 6.4560e-06 6.1761e-06
3.5700e+03 7.4377e-06 7.3287e-06 7.2093e-06 7.0790e-06 6.9344e-06 6.7723e-06 6.5853e-06 6.3648e-06 6.0904e-06
3.5900e+03 7.3601e-06 7.2526e-06 7.1349e-06 7.0066e-06 6.8643e-06 6.7048e-06 6.5209e-06 6.3041e-06 6.0345e-06
3.6100e+03 7.3252e-06 7.2191e-06 7.1027e-06 6.9757e-06 6.8347e-06 6.6767e-06 6.4941e-06 6.2786e-06 6.0101e-06
3.6300e+03 7.2305e-06 7.1253e-06 7.0101e-06 6.8845e-06 6.7451e-06 6.5888e-06 6.4087e-06 6.1962e-06 5.9321e-06
3.6500e+03 7.1316e-06 7.0289e-06 6.9165e-06 6.7941e-06 6.6583e-06 6.5061e-06 6.3308e-06 6.1243e-06 5.8675e-06
3.6700e+03 7.0517e-06 6.9510e-06 6.8408e-06 6.7208e-06 6.5878e-06 6.4388e-06 6.2671e-06 6.0647e-06 5.8130e-06
3.6900e+03 6.9535e-06 6.8554e-06 6.7480e-06 6.6310e-06 6.5015e-06 6.3564e-06 6.1893e-06 5.9922e-06 5.7472e-06
3.7100e+03 6.8780e-06 6.7803e-06 6.6735e-06 6.5572e-06 6.4284e-06 6.2844e-06 6.1187e-06 5.9237e-06 5.6818e-06
3.7300e+03 6.8445e-06 6.7484e-06 6.6429e-06 6.5279e-06 6.4001e-06 6.2568e-06 6.0915e-06 5.8964e-06 5.6539e-06
3.7500e+03 6.7344e-06 6.6425e-06 6.5419e-06 6.4320e-06 6.3099e-06 6.1730e-06 6.0148e-06 5.8280e-06 5.5950e-06
3.7700e+03 6.7105e-06 6.6155e-06 6.5115e-06 6.3983e-06 6.2728e-06 6.1324e-06 5.9708e-06 5.7805e-06 5.5441e-06
3.7900e+03 6.6590e-06 6.5656e-06 6.4635e-06 6.3524e-06 6.2294e-06 6.0916e-06 5.9330e-06 5.7460e-06 5.5136e-06
3.8100e+03 6.5882e-06 6.4954e-06 6.3939e-06 6.2834e-06 6.1611e-06 6.0243e-06 5.8669e-06 5.6817e-06 5.4517e-06
3.8300e+03 6.5475e-06 6.4555e-06 6.3549e-06 6.2453e-06 6.1239e-06 5.9880e-06 5.8314e-06 5.6469e-06 5.4176e-06
3.8500e+03 6.4857e-06 6.3946e-06 6.2949e-06 6.1864e-06 6.0662e-06 5.9317e-06 5.7768e-06 5.5944e-06 5.3680e-06
3.8700e+03 6.4061e-06 6.3170e-06 6.2196e-06 6.1136e-06 5.9963e-06 5.8651e-06 5.7140e-06 5.5361e-06 5.3153e-06
3.8900e+03 6.3396e-06 6.2514e-06 6.1551e-06 6.0503e-06 5.9342e-06 5.8045e-06 5.6552e-06 5.4797e-06 5.2621e-06
3.9100e+03 6.3067e-06 6.2190e-06 6.1231e-06 6.0186e-06 5.9029e-06 5.7735e-06 5.6244e-06 5.4488e-06 5.2309e-06
3.9300e+03 6.2412e-06 6.1547e-06 6.0601e-06 5.9572e-06 5.8433e-06 5.7158e-06 5.5689e-06 5.3961e-06 5.1817e-06
3.9500e+03 6.1624e-06 6.0778e-06 5.9853e-06 5.8848e-06 5.7736e-06 5.6493e-06 5.5063e-06 5.3383e-06 5.1299e-06
3.9700e+03 6.1247e-06 6.0405e-06 5.9484e-06 5.8483e-06 5.7375e-06 5.6135e-06 5.4709e-06 5.3031e-06 5.0949e-06
3.9900e+03 6.0107e-06 5.9284e-06 5.8387e-06 5.7411e-06 5.6333e-06 5.5129e-06 5.3746e-06 5.2122e-06 5.0111e-06
4.0100e+03 5.9949e-06 5.9136e-06 5.8247e-06 5.7281e-06 5.6210e-06 5.5013e-06 5.3635e-06 5.2013e-06 4.9999e-06
4.0300e+03 5.9563e-06 5.8752e-06 5.7866e-06 5.6902e-06 5.5834e-06 5.4641e-06 5.3267e-06 5.1651e-06 4.9646e-06
4.0500e+03 5.8557e-06 5.7798e-06 5.6966e-06 5.6055e-06 5.5042e-06 5.3903e-06 5.2584e-06 5.1025e-06 4.9080e-06
4.0700e+03 5.8216e-06 5.7426e-06 5.6565e-06 5.5628e-06 5.4592e-06 5.3434e-06 5.2103e-06 5.0540e-06 4.8603e-06
4.0900e+03 5.7912e-06 5.7134e-06 5.6284e-06 5.5360e-06 5.4337e-06 5.3193e-06 5.1875e-06 5.0323e-06 4.8393e-06
4.1100e+03 5.7323e-06 5.6549e-06 5.5705e-06 5.4788e-06 5.3773e-06 5.2640e-06 5.1337e-06 4.9805e-06 4.7907e-06
4.1300e+03 5.6958e-06 5.6191e-06 5.5353e-06 5.4442e-06 5.3434e-06 5.2308e-06 5.1010e-06 4.9483e-06 4.7586e-06
4.1500e+03 5.6301e-06 5.5548e-06 5.4727e-06 5.3834e-06 5.2846e-06 5.1743e-06 5.0473e-06 4.8980e-06 4.7128e-06
4.1700e+03 5.5819e-06 5.5070e-06 5.4253e-06 5.3365e-06 5.2382e-06 5.1284e-06 5.0020e-06 4.8534e-06 4.6691e-06
4.1900e+03 5.5255e-06 5.4521e-06 5.3722e-06 5.2852e-06 5.1891e-06 5.0817e-06 4.9583e-06 4.8132e-06 4.6333e-06
4.2100e+03 5.4250e-06 5.3541e-06 5.2768e-06 5.1930e-06 5.1003e-06 4.9970e-06 4.8782e-06 4.7388e-06 4.5659e-06
4.2300e+03 5.4516e-06 5.3792e-06 5.3001e-06 5.2142e-06 5.1191e-06 5.0129e-06 4.8908e-06 4.7472e-06 4.5690e-06
4.2500e+03 5.3822e-06 5.3109e-06 5.2332e-06 5.1488e-06 5.0555e-06 4.9513e-06 4.8316e-06 4.6910e-06 4.5168e-06
4.2700e+03 5.3497e-06 5.2789e-06 5.2016e-06 5.1177e-06 5.0249e-06 4.9213e-06 4.8021e-06 4.6621e-06 4.4885e-06
4.2900e+03 5.1483e-06 5.0813e-06 5.0086e-06 4.9299e-06 4.8433e-06 4.7469e-06 4.6365e-06 4.5075e-06 4.3483e-06
