#MURAM HIGH RES FROM SOWMYA
wavelength i10 i09 i08 i07 i06 i05 i04 i03 i02
439.47726 1.4330010988966847e-05 1.3474941610887936e-05 1.2596632414645452e-05 1.169096299966474e-05 1.076523523626401e-05 9.818694686956665e-06 8.850214496891725e-06 7.85180669297965e-06 6.789887427355711e-06
439.47814 1.5679485815036556e-05 1.4653412850162765e-05 1.3626499719008111e-05 1.2588396392395443e-05 1.1539797601539422e-05 1.0473741146721012e-05 9.384823968569395e-06 8.262091694007687e-06 7.068989619371401e-06
439.47902 1.7125830719936633e-05 1.5917083164513294e-05 1.474106419990174e-05 1.3571491409546931e-05 1.2399697681568708e-05 1.12118534879264e-05 9.99837968854078e-06 8.744445206620449e-06 7.407692305779161e-06
439.4799 1.8390972531473683e-05 1.7062427454149683e-05 1.5785202456854957e-05 1.4518235316167214e-05 1.3247016951849647e-05 1.195398422617134e-05 1.062741671671658e-05 9.24884747678286e-06 7.768475256023488e-06
439.48078 1.9334207991960004e-05 1.7988696047618307e-05 1.667784899265266e-05 1.5358263551365476e-05 1.4018048130263394e-05 1.2641359401361292e-05 1.1217488180644834e-05 9.725797604185794e-06 8.110497835954854e-06
439.48166 2.007004881318327e-05 1.8771232594147166e-05 1.7461732888586137e-05 1.6109988459933822e-05 1.4713540320499488e-05 1.3261949745959894e-05 1.174753449487519e-05 1.0149478548896742e-05 8.409868746412114e-06
439.48254 2.088702841564403e-05 1.9604428230480604e-05 1.8268165412144928e-05 1.686244940885771e-05 1.5394329568129865e-05 1.385754671486904e-05 1.2246352002551304e-05 1.053979631305677e-05 8.680049915017894e-06
439.48342 2.1999837542306414e-05 2.062932648538117e-05 1.919790826145322e-05 1.7692650672870255e-05 1.6123446036837335e-05 1.4483317262024762e-05 1.2764908015713238e-05 1.0944327141859503e-05 8.961827241469691e-06
439.4843 2.3338458396246474e-05 2.1789074134721874e-05 2.0210714864920495e-05 1.8575221433788024e-05 1.688802894311784e-05 1.5137494442969318e-05 1.3311749003622959e-05 1.1381203674348222e-05 9.279436427013667e-06
439.48517 2.4584025190584106e-05 2.2848935476002287e-05 2.1126734868325904e-05 1.936964533904048e-05 1.757701367205091e-05 1.57323268035394e-05 1.381919054126713e-05 1.1802142852392402e-05 9.60450632685612e-06
439.48605 2.5411052627743243e-05 2.3551968581959665e-05 2.173366439522168e-05 1.989648968145897e-05 1.8036064685824884e-05 1.6133339860582934e-05 1.4169915949970082e-05 1.2107051091458044e-05 9.859715904368292e-06
439.48693 2.5664857020733525e-05 2.375408057620078e-05 2.1898148862366426e-05 2.003258418540415e-05 1.8150929666924285e-05 1.623393836077004e-05 1.4263815112754968e-05 1.2202423407384863e-05 9.963417587255655e-06
439.48781 2.5352898198168105e-05 2.3447454952658284e-05 2.1604570570265976e-05 1.9757451856275155e-05 1.7898267024262687e-05 1.6008839630811296e-05 1.4073376714246278e-05 1.2057307117668541e-05 9.880376107282041e-06
439.48869 2.457051192880836e-05 2.2718088216420217e-05 2.0929825542370466e-05 1.913954343688863e-05 1.7338900367001274e-05 1.5511549214724254e-05 1.3644443696200202e-05 1.170821701872259e-05 9.633061146121702e-06
439.48957 2.3469151375151433e-05 2.1706983865068417e-05 2.0005465870507853e-05 1.8300617166751045e-05 1.6584387915642458e-05 1.484301282453542e-05 1.306670197703354e-05 1.1232471512700607e-05 9.282063545837492e-06
439.49045 2.223242845778208e-05 2.058521504253425e-05 1.898964893479502e-05 1.7385788141439953e-05 1.5766899917554468e-05 1.4122314633375061e-05 1.2445864975235658e-05 1.0721318512947435e-05 8.900743359995794e-06
439.49133 2.1054821047171517e-05 1.952891023293515e-05 1.8041924185793763e-05 1.6538514749835872e-05 1.501464597789906e-05 1.3463039675937287e-05 1.1880993867110055e-05 1.0258252089983092e-05 8.554406087746847e-06
439.49221 2.01092407363662e-05 1.8691967420082615e-05 1.7298084209664787e-05 1.587808810273727e-05 1.4431663124829215e-05 1.2954784764096573e-05 1.1447664596997699e-05 9.904175811295196e-06 8.288103694686814e-06
439.49309 1.9522743841439822e-05 1.818316456834105e-05 1.685077848294688e-05 1.548314782336853e-05 1.4084056223242087e-05 1.2652089491323869e-05 1.1189402736617595e-05 9.691867836419339e-06 8.124766622123891e-06
439.49396 1.9360958575942538e-05 1.8052209946728276e-05 1.6737945748543406e-05 1.5382671599618626e-05 1.399357178721517e-05 1.2570690621239167e-05 1.1116869078095993e-05 9.62809433294445e-06 8.069193735667188e-06
439.49484 1.9615030024617854e-05 1.8281033541988783e-05 1.6937260109750406e-05 1.5552920613384902e-05 1.4136784232974201e-05 1.2688653609974616e-05 1.1210748292194102e-05 9.69768047467526e-06 8.112321985296798e-06
439.49572 2.01912013011041e-05 1.877995856240287e-05 1.7366191141608156e-05 1.5919722970857387e-05 1.444845035303473e-05 1.2950304067083618e-05 1.1425646611771398e-05 9.866747959688277e-06 8.232867039652497e-06
439.4966 2.0917317189908196e-05 1.9397768184879203e-05 1.789276537324885e-05 1.6368707626654385e-05 1.4830593402485529e-05 1.327340850847448e-05 1.1695139390089734e-05 1.0084946073437382e-05 8.396986934189034e-06
439.49748 2.158010278794712e-05 1.9953115468551885e-05 1.8361731170495327e-05 1.6766880604713994e-05 1.5169819214630548e-05 1.3562535415279419e-05 1.1940738121137183e-05 1.0290407624416825e-05 8.559973821567717e-06
439.49836 2.1984522273865545e-05 2.0281728962865278e-05 1.863293083493784e-05 1.699409225273965e-05 1.536308031477449e-05 1.3729640956683479e-05 1.208784934637271e-05 1.0421171228206876e-05 8.673486884619056e-06
439.49924 2.2010183496173904e-05 2.0281648851233154e-05 1.8619001152270715e-05 1.697496638919385e-05 1.5344896013585086e-05 1.3717342092878103e-05 1.208574004075494e-05 1.0432379551883645e-05 8.699410424982153e-06
439.50012 2.1638447067758293e-05 1.9937976497070557e-05 1.8307724411702624e-05 1.6699039536784932e-05 1.5105522436980974e-05 1.3515774298837631e-05 1.1923509641989186e-05 1.0311613292679921e-05 8.624037437178168e-06
439.501 2.0946144953272708e-05 1.9320739521077213e-05 1.7761763766975762e-05 1.6221464250406248e-05 1.4692819023322484e-05 1.3165530474912944e-05 1.1634330696981669e-05 1.0084294845472345e-05 8.4637654907264e-06
439.50188 2.008188400022313e-05 1.856146622525086e-05 1.709833374675657e-05 1.564584422880617e-05 1.4197716373831493e-05 1.2745283732460005e-05 1.1284941211424856e-05 9.804907014112383e-06 8.258600725916088e-06
439.50275 1.922271217398589e-05 1.781957679821884e-05 1.6459376817428344e-05 1.509769467886094e-05 1.3730057561335863e-05 1.2349941322175333e-05 1.095579347746068e-05 9.539018095267717e-06 8.057214916376934e-06
439.50363 1.854403348081866e-05 1.725203891813987e-05 1.5983608431904633e-05 1.4698180807567698e-05 1.3394477944871816e-05 1.2068598281080046e-05 1.072105397825177e-05 9.34569486349321e-06 7.903104914170413e-06
439.50451 1.8198360476633736e-05 1.699139767483403e-05 1.5784489270874517e-05 1.454349666053422e-05 1.3271802438126151e-05 1.1968238550500855e-05 1.0635130143348827e-05 9.26745462569621e-06 7.827718051928477e-06
439.50539 1.8297060852840038e-05 1.7125143499038664e-05 1.5930845135288058e-05 1.468823205530308e-05 1.34056009424442e-05 1.2083784511651808e-05 1.0725867081033841e-05 9.326609424786101e-06 7.849452149993792e-06
439.50627 1.8876881186125187e-05 1.7669168724388183e-05 1.642665442207863e-05 1.5130123103261286e-05 1.3791072242857335e-05 1.241032891034808e-05 1.09901074668731e-05 9.523484468344472e-06 7.972872680632543e-06
439.50715 1.9861137111004596e-05 1.854244334186231e-05 1.7193838919183947e-05 1.579824455576282e-05 1.4366595015816091e-05 1.289689879203434e-05 1.1388727590907796e-05 9.831872975400294e-06 8.18490816921715e-06
439.50803 2.1044570524513107e-05 1.956030530385187e-05 1.8070356558509943e-05 1.6553025831642657e-05 1.5014011178144604e-05 1.344596793602635e-05 1.1844429264821184e-05 1.019483979147638e-05 8.449117351097694e-06
439.50891 2.2120386016216538e-05 2.0460815204690113e-05 1.8834261455302666e-05 1.7206978617223787e-05 1.5575570524315307e-05 1.3926266410383859e-05 1.225026973677896e-05 1.052859386748596e-05 8.704689516075121e-06
439.50979 2.274632927813801e-05 2.0965633802275525e-05 1.9256223859201328e-05 1.756939951310827e-05 1.5891539316875827e-05 1.4203731836551318e-05 1.2494035625522558e-05 1.073960075634894e-05 8.876060527155912e-06
439.51067 2.2658544057209358e-05 2.0874609360732213e-05 1.9178483681648622e-05 1.7512015724349863e-05 1.5854784738865524e-05 1.418629012154067e-05 1.2494163241033649e-05 1.0753495401344566e-05 8.896423054375427e-06
439.51154 2.1826302732689903e-05 2.0178022337376553e-05 1.8601161274084274e-05 1.7036773323181967e-05 1.546476050480023e-05 1.3868069016325193e-05 1.2237508530669871e-05 1.0550508599756795e-05 8.74268496000001e-06
439.51242 2.0535383089145366e-05 1.9117109277190615e-05 1.772546247683327e-05 1.6309098289475143e-05 1.4855560034816284e-05 1.3355728292267427e-05 1.180717910461261e-05 1.0194521040997641e-05 8.462803386181416e-06
439.5133 1.9296580736534334e-05 1.8118371424930158e-05 1.690431148781283e-05 1.56220978603187e-05 1.4272790622629421e-05 1.2857031746886232e-05 1.1379575960128856e-05 9.832071039953566e-06 8.168565324222106e-06
439.51418 1.864065091708016e-05 1.761841186597366e-05 1.650080712056053e-05 1.52835256872724e-05 1.3981878503607561e-05 1.2602956022706831e-05 1.1154005492436794e-05 9.627676180094411e-06 7.981864359681386e-06
439.51506 1.8907206163404308e-05 1.7872958964295987e-05 1.672758355637758e-05 1.547898484348391e-05 1.414741730368995e-05 1.2738319828721455e-05 1.1254382908158867e-05 9.682947765248798e-06 7.981386871748155e-06
439.51594 2.0060584681452435e-05 1.8843667188439437e-05 1.756098423558501e-05 1.6199074360892795e-05 1.4769849525337499e-05 1.3269549418402295e-05 1.1691640933197314e-05 1.001476214438997e-05 8.19135248631795e-06
439.51682 2.168894319271655e-05 2.023169508917018e-05 1.877209561812575e-05 1.7262993489778704e-05 1.5704338072108076e-05 1.4081763197045593e-05 1.2379388371696418e-05 1.0566716018776986e-05 8.584282675228081e-06
439.5177 2.329439200598483e-05 2.1659112385979348e-05 2.0052364313185028e-05 1.8411141673970668e-05 1.6729848219788074e-05 1.4987806112717782e-05 1.3163755925073972e-05 1.121967026190223e-05 9.080905880357771e-06
439.51858 2.458480537917541e-05 2.2852340521147837e-05 2.114617366851028e-05 1.940706481683682e-05 1.762954918185979e-05 1.5790847112862553e-05 1.3869333046975376e-05 1.1823781015301343e-05 9.567280494899409e-06
439.51946 2.547176118737263e-05 2.3674001292141782e-05 2.1896946720792908e-05 2.0089845689792528e-05 1.824587668691202e-05 1.6341492265727623e-05 1.4357485333279848e-05 1.2252496772746761e-05 9.934817465862026e-06
439.52034 2.5893307278213807e-05 2.4031763069090964e-05 2.2204409188191996e-05 2.0359085862123485e-05 1.8481582196605448e-05 1.6547394764166732e-05 1.4540167515334523e-05 1.2420855367836961e-05 1.0101536743980764e-05
439.52121 2.5695839434249996e-05 2.3803394266861213e-05 2.1970952762228577e-05 2.013249906349062e-05 1.8263878793322815e-05 1.6341459382923172e-05 1.4353966154839827e-05 1.2268498389885877e-05 1.0008391190867095e-05
439.52209 2.4655403051376044e-05 2.284823043732277e-05 2.1094042631402347e-05 1.9327367373283998e-05 1.7523252942108666e-05 1.5665208851375176e-05 1.375009742062001e-05 1.1754015173543855e-05 9.618033252372838e-06
439.52297 2.26420877139362e-05 2.108367252261379e-05 1.9504271225134713e-05 1.7885372194140856e-05 1.6213452685283907e-05 1.4483914599106716e-05 1.2704320908881868e-05 1.0862191818415405e-05 8.921979022564019e-06
439.52385 1.9829776482041956e-05 1.8587559195022112e-05 1.7248610655995725e-05 1.5843511996363075e-05 1.4370860535149631e-05 1.2837223482060886e-05 1.1261102041631514e-05 9.645029502539455e-06 7.980826023749665e-06
439.52473 1.6650600387411836e-05 1.5643496197422475e-05 1.4553737206662396e-05 1.3399041329103946e-05 1.2174840528705325e-05 1.0893901093847537e-05 9.585208053624263e-06 8.267737455171486e-06 6.952426049750941e-06
439.52561 1.3494543187525373e-05 1.2656158338366458e-05 1.1800992186272471e-05 1.0904513289883478e-05 9.952247289794389e-06 8.960864774012172e-06 7.96462097153744e-06 6.986873579988193e-06 6.028224862993969e-06
439.52649 1.0671485401786696e-05 1.004574418570565e-05 9.425461348813624e-06 8.779731949128923e-06 8.097118022353479e-06 7.393653797954556e-06 6.694883214554103e-06 6.0119421841267285e-06 5.319515387310565e-06
439.52737 8.520426358355655e-06 8.130439025976369e-06 7.732222639497295e-06 7.305310531321013e-06 6.845234931239171e-06 6.363138043269378e-06 5.871875949199571e-06 5.372154560030078e-06 4.8291179920005905e-06
439.52825 7.241767631387255e-06 7.030837489053002e-06 6.807277628442949e-06 6.532712048210504e-06 6.2067540965398225e-06 5.840389292640672e-06 5.442519511425743e-06 5.014752300135938e-06 4.5285280568026815e-06
439.52913 6.854231274774746e-06 6.787359929978615e-06 6.665697894230269e-06 6.447938794788614e-06 6.146248125375301e-06 5.780183841481989e-06 5.364463659604923e-06 4.910145241510768e-06 4.403490673372076e-06
439.53 7.541813734471375e-06 7.5522830858735654e-06 7.40436227904038e-06 7.106407915046511e-06 6.6953363555636716e-06 6.203198119490121e-06 5.654513062346148e-06 5.072534429573242e-06 4.462863695082715e-06
439.53088 9.715190752319125e-06 9.523514932316849e-06 9.1293662799589e-06 8.576552975257077e-06 7.911209124905651e-06 7.166538670740398e-06 6.370859353883923e-06 5.554471516127656e-06 4.741618750302636e-06
439.53176 1.3281842120175942e-05 1.2560637854005274e-05 1.1723923041166805e-05 1.0786805655429832e-05 9.770229888385334e-06 8.6904032119519e-06 7.5674357444257525e-06 6.425900469010938e-06 5.2992715892986295e-06
439.53264 1.7290058503854927e-05 1.6027890365381582e-05 1.4749181528390356e-05 1.3434805512046969e-05 1.20783684373968e-05 1.06719889733871e-05 9.216162690340493e-06 7.714551788839066e-06 6.188957827794301e-06
439.53352 2.077691222166724e-05 1.920805523313894e-05 1.765528463184831e-05 1.608593476782671e-05 1.4484990045237059e-05 1.2831738967102119e-05 1.110864356241614e-05 9.293184859122952e-06 7.368277845982167e-06
439.5344 2.341204333076856e-05 2.1730728195703586e-05 2.0063178142786273e-05 1.8366822580671865e-05 1.6625964932120664e-05 1.4815427169707465e-05 1.2910738488081449e-05 1.08727712697676e-05 8.64056493536075e-06
439.53528 2.5274007847923702e-05 2.3566152578615196e-05 2.1860494472211614e-05 2.010883529640898e-05 1.829554590362091e-05 1.639404783959087e-05 1.4379184891554147e-05 1.220464456379778e-05 9.778983389297773e-06
439.53616 2.65203202542579e-05 2.481237207065384e-05 2.3095023826610998e-05 2.1317003032827837e-05 1.9465267889268285e-05 1.7514296491102186e-05 1.5439907517688604e-05 1.319000514435744e-05 1.0653666655606284e-05
439.53704 2.7285306553917874e-05 2.5585275245399694e-05 2.3867867835719628e-05 2.2077665810331272e-05 2.020625237549593e-05 1.8231228467649674e-05 1.6128498349733024e-05 1.3840096963477413e-05 1.1241129747405448e-05
439.53792 2.7701224253849426e-05 2.601339594241281e-05 2.4302762940109088e-05 2.250983576020937e-05 2.063085240104213e-05 1.864633295662196e-05 1.6531099847601478e-05 1.4223071058647606e-05 1.1586974663140658e-05
439.5388 2.79279807699705e-05 2.6246300707788998e-05 2.4540530240449373e-05 2.2746601041505244e-05 2.086449175345231e-05 1.8875544436884896e-05 1.675266931696272e-05 1.4431246412080947e-05 1.176949041855412e-05
439.53967 2.8128099185509163e-05 2.6431350953013766e-05 2.4717567140343756e-05 2.2914830083678315e-05 2.1024872851039067e-05 1.9027986533870314e-05 1.6894793872465732e-05 1.4558617913834173e-05 1.1873501240161117e-05
439.54055 2.8403214211015637e-05 2.6665966444550306e-05 2.492781012576727e-05 2.3104976140538562e-05 2.119844043353554e-05 1.9186484770174536e-05 1.7037245493294617e-05 1.4681350955066219e-05 1.1968470520110805e-05
439.54143 2.8757469607839864e-05 2.696784748144997e-05 2.519712131840268e-05 2.334824564961669e-05 2.1419980047722673e-05 1.938835464067631e-05 1.721887509960155e-05 1.4838959620426688e-05 1.2092403380734755e-05
439.54231 2.9128685355760245e-05 2.7294865827926967e-05 2.5495818381634116e-05 2.3623487374500337e-05 2.167458366119348e-05 1.9623397197373165e-05 1.7433289674653185e-05 1.5028751033896992e-05 1.2247110331216644e-05
439.54319 2.9454373685628488e-05 2.7594288724056596e-05 2.5777413963889454e-05 2.3888750761955495e-05 2.1923897074860728e-05 1.985633316759511e-05 1.764826448212474e-05 1.522230962583152e-05 1.2410520541768011e-05
439.54407 2.9708299954329628e-05 2.7836401719238396e-05 2.601006794427108e-05 2.4111087439285684e-05 2.2134785035577602e-05 2.005460527823707e-05 1.783252143414121e-05 1.5390396252332253e-05 1.2557122636069341e-05
439.54495 2.9892701112574076e-05 2.8015152429100516e-05 2.618247069258838e-05 2.4275732758468994e-05 2.2290543875941694e-05 2.020072693924359e-05 1.7968583570821195e-05 1.5515851587741296e-05 1.2670110350789401e-05
439.54583 3.0016619812500165e-05 2.8132953009179867e-05 2.6293110960797764e-05 2.437863432542551e-05 2.2385604019365317e-05 2.0288361105606168e-05 1.80496756348403e-05 1.559139068243066e-05 1.2740995080961195e-05
439.54671 3.0082072610862233e-05 2.8188426840243796e-05 2.6339235881587944e-05 2.4416493989898308e-05 2.241651870498312e-05 2.031401803057042e-05 1.8072139999047375e-05 1.5613056945655278e-05 1.2765132509566458e-05
439.54759 3.0078780409570323e-05 2.817169399425849e-05 2.6312213711851667e-05 2.4382039618353314e-05 2.2377196565499388e-05 2.0272466948126238e-05 1.8031282755249303e-05 1.557654287037484e-05 1.2738538863129318e-05
439.54847 2.9984717795418054e-05 2.806546789116406e-05 2.6198413676453328e-05 2.4264547686914514e-05 2.2259130311320933e-05 2.0156816590776733e-05 1.7921460438640218e-05 1.5477232938277904e-05 1.2657566470946333e-05
439.54934 2.977424510050382e-05 2.785184085662492e-05 2.598500080010037e-05 2.4054799376704953e-05 2.2055611569324277e-05 1.9962179476369682e-05 1.7739224225091603e-05 1.5312776927872147e-05 1.252075956411387e-05
439.55022 2.9435578870731753e-05 2.752592325820675e-05 2.567092885446181e-05 2.3753859917201906e-05 2.1768861352242575e-05 1.9691453035573724e-05 1.7487828743208465e-05 1.5086570329999127e-05 1.2331628309739206e-05
439.5511 2.8994493897526346e-05 2.711261667258105e-05 2.527899973237493e-05 2.3382032335016647e-05 2.141684474875083e-05 1.936050043200925e-05 1.71811673260161e-05 1.48108119502642e-05 1.2101220564280573e-05
439.55198 2.8523704463569636e-05 2.66702576211784e-05 2.485747681585996e-05 2.2979980306795546e-05 2.1034402003019112e-05 1.8999459863992737e-05 1.6845443025995943e-05 1.4508376882402945e-05 1.1849266831083373e-05
439.55286 2.810712336626286e-05 2.626508586385734e-05 2.446154297579105e-05 2.2595379369489934e-05 2.0663872265348016e-05 1.864670947128138e-05 1.651576663373835e-05 1.4210991383604844e-05 1.160245143424567e-05
439.55374 2.7779906467241586e-05 2.5928806790491416e-05 2.41219843159256e-05 2.2258931015305797e-05 2.0336197754270404e-05 1.8333413560982025e-05 1.622311159639912e-05 1.3948081152034287e-05 1.138541251570049e-05
439.55462 2.750480621844344e-05 2.5640086171782426e-05 2.382900761043162e-05 2.1969141125289666e-05 2.0055678654077193e-05 1.8067695756012558e-05 1.597783227014111e-05 1.373070472413338e-05 1.1207809535128054e-05
439.5555 2.7216698482348964e-05 2.535432670393932e-05 2.355133911422908e-05 2.1703758611269416e-05 1.980589968133913e-05 1.783660814262912e-05 1.5768808429466764e-05 1.3548939235814814e-05 1.1061827366589312e-05
439.55638 2.6889822572037522e-05 2.505279009441149e-05 2.3273885844150992e-05 2.144971097699628e-05 1.9574559369703144e-05 1.7627753456638727e-05 1.55831293228491e-05 1.3389676967682871e-05 1.093605441248504e-05
439.55726 2.6560247906837714e-05 2.476362169392409e-05 2.3018224707906635e-05 2.1223150058069045e-05 1.937345927743464e-05 1.7449448722188277e-05 1.5426325766291456e-05 1.325597344739887e-05 1.0831254866890598e-05
439.55814 2.6299181885706888e-05 2.454489681802176e-05 2.283217661279225e-05 2.1063748206330586e-05 1.9235961143010986e-05 1.7330176580183237e-05 1.5322881707933258e-05 1.3168150514176306e-05 1.0761810620943184e-05
439.55901 2.6175989300252676e-05 2.445421043803086e-05 2.276474508163181e-05 2.101380402650726e-05 1.919904862329114e-05 1.730258003311486e-05 1.530147889793736e-05 1.3150567517418614e-05 1.0746134848228943e-05
439.55989 2.6232978309807204e-05 2.4526569283630214e-05 2.2846154392431133e-05 2.1099955075505894e-05 1.928654472796895e-05 1.7388057919719175e-05 1.5381196554118556e-05 1.321983740415181e-05 1.0797830014059734e-05
439.56077 2.6475132474352133e-05 2.4765337281672593e-05 2.3079189452132788e-05 2.1324855223862507e-05 1.9501154646347786e-05 1.7589453501261575e-05 1.5565102858571305e-05 1.3379554729235618e-05 1.0921390033828027e-05
439.56165 2.687231961974375e-05 2.5143861663438476e-05 2.3440289617303958e-05 2.1667692050580563e-05 1.9824566198875164e-05 1.78908665605867e-05 1.58399771778062e-05 1.361972717746033e-05 1.111111051924061e-05
439.56253 2.7370727775123512e-05 2.5614901262494508e-05 2.3887407651049503e-05 2.2090840459154617e-05 2.0223056967172783e-05 1.8262390559911217e-05 1.6179996163960645e-05 1.3919353084940463e-05 1.135223870335179e-05
439.56341 2.7909000998964474e-05 2.6123979205613638e-05 2.4371318376153238e-05 2.254959135378986e-05 2.06559761682684e-05 1.8667336651717848e-05 1.655268506499715e-05 1.4250869683124152e-05 1.162378993850356e-05
439.56429 2.843305256697962e-05 2.662184124760573e-05 2.4846518063615836e-05 2.3001828742570604e-05 2.1084370641321996e-05 1.906987505621022e-05 1.6925478433516113e-05 1.4585587555986576e-05 1.1902438855667207e-05
439.56517 2.8903903252487126e-05 2.7071965213151574e-05 2.5278448478487102e-05 2.3414827724389334e-05 2.147731484213033e-05 1.9440926059757138e-05 1.7271232578480893e-05 1.4898677418517459e-05 1.2166852311196871e-05
439.56605 2.929974096541615e-05 2.745297542679953e-05 2.5646196679287475e-05 2.376818935848176e-05 2.181503742399079e-05 1.97613575340527e-05 1.7571478780484092e-05 1.5172515782084042e-05 1.2400837925566326e-05
439.56693 2.9614312039890676e-05 2.7757427015579975e-05 2.5941655132185708e-05 2.4053399970178605e-05 2.208876075491533e-05 2.0022165060308767e-05 1.7816984260138243e-05 1.539767022082118e-05 1.259487640906326e-05
439.56781 2.9852365700987106e-05 2.7988489303784763e-05 2.6166802404308555e-05 2.427150091350398e-05 2.229873681904661e-05 2.0222829278810983e-05 1.800642755512566e-05 1.55720095540115e-05 1.274592858529645e-05
439.56868 3.002494347639818e-05 2.815577573266367e-05 2.633004848266373e-05 2.442987171284502e-05 2.2451404237815065e-05 2.03688841791347e-05 1.8144437173250116e-05 1.5699116681230992e-05 1.2856273106466479e-05
439.56956 3.014513338651126e-05 2.827135973357763e-05 2.64425280524139e-05 2.453878169900307e-05 2.2556205482311497e-05 2.0468955494608586e-05 1.8238803505331796e-05 1.5785836643032166e-05 1.2931392968493178e-05
439.57044 3.0224786385942218e-05 2.834666323951898e-05 2.651512969998777e-05 2.4608527021656424e-05 2.262282074521408e-05 2.0532106349991018e-05 1.8297931701019905e-05 1.5839778984884836e-05 1.2977781466443823e-05
439.57132 3.0272816923402003e-05 2.8390782170528996e-05 2.6556777678970464e-05 2.4647714927258737e-05 2.265948091336874e-05 2.05661599884131e-05 1.8329195130534056e-05 1.5867750409829032e-05 1.3001418622868215e-05
439.5722 3.0295443504069204e-05 2.8410070988616994e-05 2.6573681081497066e-05 2.4662346373944174e-05 2.2671967993020918e-05 2.057667433994264e-05 1.8337926949944527e-05 1.5874790062542563e-05 1.3006893908090574e-05
439.57308 3.0296961839013285e-05 2.8408282410446214e-05 2.656920261582772e-05 2.4655566621236178e-05 2.266331078981427e-05 2.0566635418245384e-05 1.8327084395890625e-05 1.5863824370593348e-05 1.2997046900777717e-05
439.57396 3.027871040718293e-05 2.8385858082183098e-05 2.6543492054181427e-05 2.4627532497504058e-05 2.2633830637463866e-05 2.053660108662473e-05 1.829747070286392e-05 1.5835906395518005e-05 1.2973124203277155e-05
439.57484 3.0236662349417097e-05 2.8338707539654763e-05 2.6493038141240998e-05 2.4575440454618027e-05 2.2581429407227376e-05 2.0485134405985146e-05 1.8248236683071026e-05 1.5790701571844398e-05 1.2935160323984595e-05
439.57572 3.0160269038819176e-05 2.825845357033259e-05 2.641146876204275e-05 2.4494533292758904e-05 2.2502648675604976e-05 2.0409809819495005e-05 1.8177773464073746e-05 1.572722674873506e-05 1.2882482412588959e-05
439.5766 3.003650714813703e-05 2.8136573548939414e-05 2.6293184934381398e-05 2.438125503495554e-05 2.239538574443454e-05 2.0309503243485076e-05 1.8085609847962664e-05 1.5645331399510712e-05 1.2814850524590804e-05
439.57748 2.9861994486901328e-05 2.797345045970553e-05 2.6140533860391794e-05 2.4239009439271274e-05 2.2263464635614008e-05 2.018802558467697e-05 1.7975262483479193e-05 1.5547942989833902e-05 1.2734363147161524e-05
439.57836 2.96574114101371e-05 2.778852666453853e-05 2.5971372288886425e-05 2.4083781019004163e-05 2.2120895389373463e-05 2.0057454909793105e-05 1.785686148196725e-05 1.5443233363990114e-05 1.2647341861887802e-05
439.57923 2.9470818591908092e-05 2.762201269376264e-05 2.5819627687283363e-05 2.394427579477158e-05 2.199206687790602e-05 1.99385065344134e-05 1.7747860663722824e-05 1.53455936333504e-05 1.256524350199668e-05
439.58011 2.935875063231627e-05 2.751928391782217e-05 2.5723013074726134e-05 2.385257001552812e-05 2.1904828637817883e-05 1.985571649851459e-05 1.766999200679973e-05 1.5273988071010025e-05 1.2503504826172473e-05
439.58099 2.934935959332657e-05 2.7503497989131378e-05 2.5702025748976904e-05 2.3827628189647403e-05 2.1877235159955908e-05 1.9826580894416234e-05 1.7640226866112285e-05 1.5244473104541249e-05 1.247579045496461e-05
439.58187 2.9421242476259176e-05 2.7559238455805908e-05 2.5746062451438556e-05 2.386274061076963e-05 2.1905620358902856e-05 1.9849820834157574e-05 1.7659161156267288e-05 1.525909960548339e-05 1.2484898038532114e-05
439.58275 2.952036904346578e-05 2.76435097536123e-05 2.5819949013014723e-05 2.392862657496296e-05 2.196513817508293e-05 1.9903955746211366e-05 1.7708107263380758e-05 1.5302026490376512e-05 1.2518855856113913e-05
439.58363 2.9596311558052058e-05 2.7713209534360996e-05 2.588558352157724e-05 2.3990964586132992e-05 2.2024411654248427e-05 1.995999767692638e-05 1.7760313471095912e-05 1.534919534729264e-05 1.2558119102163532e-05
439.58451 2.9625044850959625e-05 2.7745643954755513e-05 2.5920860987887217e-05 2.402809205725417e-05 2.2062283578030466e-05 1.99974702206826e-05 1.779631193510669e-05 1.5382597282079176e-05 1.2587192212331543e-05
439.58539 2.961186870873668e-05 2.7743086617687783e-05 2.592546089890426e-05 2.4037570359586868e-05 2.2074756832168597e-05 2.001139646961158e-05 1.7810594403085956e-05 1.5396450417469716e-05 1.2600193910890903e-05
439.58627 2.958384169770988e-05 2.7726284994895862e-05 2.5915480361774092e-05 2.403189873348563e-05 2.207157019327109e-05 2.0009389104917707e-05 1.780903616654258e-05 1.5395075134489187e-05 1.2599735299933696e-05
439.58715 2.957368739447946e-05 2.7720917139474624e-05 2.5911897304326968e-05 2.4028640136134666e-05 2.2067718824964962e-05 2.0004418884157328e-05 1.7802880352780936e-05 1.5388076025458677e-05 1.2593408563667144e-05
439.58803 2.9598729691911393e-05 2.774116956545693e-05 2.59271062939288e-05 2.403899423652643e-05 2.2073571038511656e-05 2.0006259543716795e-05 1.780142444780265e-05 1.5384206218450814e-05 1.2588847295042725e-05
