K0 100G vt1 mean contrast spectra for all mus -- with molecular opacities, fixed rows
wavelength   i10       i09         i08        i07       i06        i05        i04       i03
1.9950e+03 2.0307e-05 1.9926e-05 1.9502e-05 1.9033e-05 1.8505e-05 1.7901e-05 1.7194e-05 1.6334e-05 1.5229e-05
2.0050e+03 2.0361e-05 1.9983e-05 1.9562e-05 1.9095e-05 1.8570e-05 1.7968e-05 1.7263e-05 1.6405e-05 1.5298e-05
2.0150e+03 2.0287e-05 1.9911e-05 1.9492e-05 1.9028e-05 1.8505e-05 1.7905e-05 1.7202e-05 1.6345e-05 1.5239e-05
2.0250e+03 1.9912e-05 1.9540e-05 1.9128e-05 1.8671e-05 1.8158e-05 1.7570e-05 1.6882e-05 1.6046e-05 1.4971e-05
2.0350e+03 1.9664e-05 1.9303e-05 1.8901e-05 1.8457e-05 1.7958e-05 1.7386e-05 1.6718e-05 1.5906e-05 1.4861e-05
2.0450e+03 1.9785e-05 1.9421e-05 1.9015e-05 1.8565e-05 1.8059e-05 1.7478e-05 1.6798e-05 1.5970e-05 1.4903e-05
2.0550e+03 1.9543e-05 1.9180e-05 1.8777e-05 1.8330e-05 1.7828e-05 1.7252e-05 1.6579e-05 1.5761e-05 1.4710e-05
2.0650e+03 1.9211e-05 1.8859e-05 1.8467e-05 1.8034e-05 1.7547e-05 1.6989e-05 1.6337e-05 1.5546e-05 1.4529e-05
2.0750e+03 1.9220e-05 1.8867e-05 1.8475e-05 1.8041e-05 1.7553e-05 1.6993e-05 1.6338e-05 1.5543e-05 1.4520e-05
2.0850e+03 1.9062e-05 1.8711e-05 1.8321e-05 1.7889e-05 1.7403e-05 1.6847e-05 1.6197e-05 1.5408e-05 1.4395e-05
2.0950e+03 1.8736e-05 1.8392e-05 1.8011e-05 1.7589e-05 1.7115e-05 1.6573e-05 1.5941e-05 1.5174e-05 1.4192e-05
2.1050e+03 1.8816e-05 1.8473e-05 1.8091e-05 1.7668e-05 1.7191e-05 1.6646e-05 1.6009e-05 1.5234e-05 1.4238e-05
2.1150e+03 1.8614e-05 1.8275e-05 1.7898e-05 1.7481e-05 1.7013e-05 1.6476e-05 1.5848e-05 1.5086e-05 1.4108e-05
2.1250e+03 1.8492e-05 1.8156e-05 1.7782e-05 1.7369e-05 1.6903e-05 1.6370e-05 1.5747e-05 1.4990e-05 1.4020e-05
2.1350e+03 1.8393e-05 1.8061e-05 1.7692e-05 1.7284e-05 1.6825e-05 1.6299e-05 1.5683e-05 1.4936e-05 1.3974e-05
2.1450e+03 1.8280e-05 1.7949e-05 1.7581e-05 1.7173e-05 1.6714e-05 1.6190e-05 1.5575e-05 1.4830e-05 1.3874e-05
2.1550e+03 1.8141e-05 1.7816e-05 1.7454e-05 1.7053e-05 1.6601e-05 1.6083e-05 1.5476e-05 1.4739e-05 1.3791e-05
2.1650e+03 1.7570e-05 1.7295e-05 1.6986e-05 1.6639e-05 1.6243e-05 1.5781e-05 1.5232e-05 1.4553e-05 1.3662e-05
2.1750e+03 1.7684e-05 1.7371e-05 1.7022e-05 1.6636e-05 1.6200e-05 1.5702e-05 1.5118e-05 1.4410e-05 1.3502e-05
2.1850e+03 1.7598e-05 1.7285e-05 1.6937e-05 1.6553e-05 1.6121e-05 1.5626e-05 1.5048e-05 1.4348e-05 1.3449e-05
2.1950e+03 1.7609e-05 1.7293e-05 1.6941e-05 1.6553e-05 1.6115e-05 1.5615e-05 1.5031e-05 1.4323e-05 1.3415e-05
2.2050e+03 1.7187e-05 1.6879e-05 1.6538e-05 1.6161e-05 1.5737e-05 1.5254e-05 1.4689e-05 1.4007e-05 1.3135e-05
2.2150e+03 1.7368e-05 1.7060e-05 1.6718e-05 1.6339e-05 1.5913e-05 1.5426e-05 1.4856e-05 1.4165e-05 1.3277e-05
2.2250e+03 1.7119e-05 1.6811e-05 1.6470e-05 1.6093e-05 1.5669e-05 1.5185e-05 1.4621e-05 1.3937e-05 1.3064e-05
2.2350e+03 1.7017e-05 1.6712e-05 1.6374e-05 1.6001e-05 1.5581e-05 1.5101e-05 1.4542e-05 1.3866e-05 1.3002e-05
2.2450e+03 1.6907e-05 1.6606e-05 1.6272e-05 1.5902e-05 1.5487e-05 1.5013e-05 1.4460e-05 1.3791e-05 1.2935e-05
2.2550e+03 1.6785e-05 1.6490e-05 1.6163e-05 1.5801e-05 1.5395e-05 1.4930e-05 1.4387e-05 1.3729e-05 1.2885e-05
2.2650e+03 1.6574e-05 1.6279e-05 1.5952e-05 1.5591e-05 1.5185e-05 1.4723e-05 1.4183e-05 1.3532e-05 1.2700e-05
2.2750e+03 1.6595e-05 1.6303e-05 1.5979e-05 1.5621e-05 1.5219e-05 1.4759e-05 1.4221e-05 1.3571e-05 1.2738e-05
2.2850e+03 1.6286e-05 1.5999e-05 1.5682e-05 1.5331e-05 1.4938e-05 1.4489e-05 1.3967e-05 1.3336e-05 1.2532e-05
2.2950e+03 1.5700e-05 1.5401e-05 1.5072e-05 1.4711e-05 1.4309e-05 1.3854e-05 1.3329e-05 1.2704e-05 1.1920e-05
2.3050e+03 1.5952e-05 1.5661e-05 1.5340e-05 1.4985e-05 1.4589e-05 1.4138e-05 1.3614e-05 1.2985e-05 1.2188e-05
2.3150e+03 1.5877e-05 1.5591e-05 1.5274e-05 1.4924e-05 1.4532e-05 1.4086e-05 1.3568e-05 1.2944e-05 1.2153e-05
2.3250e+03 1.5104e-05 1.4815e-05 1.4497e-05 1.4150e-05 1.3764e-05 1.3329e-05 1.2829e-05 1.2237e-05 1.1497e-05
2.3350e+03 1.5331e-05 1.5050e-05 1.4739e-05 1.4397e-05 1.4016e-05 1.3584e-05 1.3084e-05 1.2485e-05 1.1731e-05
2.3450e+03 1.5497e-05 1.5216e-05 1.4905e-05 1.4562e-05 1.4178e-05 1.3741e-05 1.3233e-05 1.2622e-05 1.1848e-05
2.3550e+03 1.4658e-05 1.4375e-05 1.4065e-05 1.3726e-05 1.3350e-05 1.2928e-05 1.2444e-05 1.1872e-05 1.1161e-05
2.3650e+03 1.5087e-05 1.4809e-05 1.4503e-05 1.4166e-05 1.3789e-05 1.3363e-05 1.2870e-05 1.2280e-05 1.1537e-05
2.3750e+03 1.4969e-05 1.4696e-05 1.4394e-05 1.4062e-05 1.3691e-05 1.3270e-05 1.2784e-05 1.2201e-05 1.1468e-05
2.3850e+03 1.4282e-05 1.4005e-05 1.3702e-05 1.3371e-05 1.3005e-05 1.2594e-05 1.2124e-05 1.1571e-05 1.0887e-05
2.3950e+03 1.4696e-05 1.4422e-05 1.4122e-05 1.3791e-05 1.3423e-05 1.3006e-05 1.2525e-05 1.1951e-05 1.1232e-05
2.4050e+03 1.4709e-05 1.4441e-05 1.4146e-05 1.3820e-05 1.3457e-05 1.3045e-05 1.2568e-05 1.1998e-05 1.1278e-05
2.4150e+03 1.4084e-05 1.3814e-05 1.3517e-05 1.3194e-05 1.2835e-05 1.2433e-05 1.1972e-05 1.1430e-05 1.0759e-05
2.4250e+03 1.4328e-05 1.4061e-05 1.3768e-05 1.3446e-05 1.3088e-05 1.2684e-05 1.2218e-05 1.1664e-05 1.0972e-05
2.4350e+03 1.4344e-05 1.4084e-05 1.3797e-05 1.3482e-05 1.3131e-05 1.2733e-05 1.2273e-05 1.1723e-05 1.1031e-05
2.4450e+03 1.3996e-05 1.3730e-05 1.3439e-05 1.3119e-05 1.2765e-05 1.2366e-05 1.1908e-05 1.1367e-05 1.0696e-05
2.4550e+03 1.3800e-05 1.3542e-05 1.3259e-05 1.2950e-05 1.2606e-05 1.2219e-05 1.1776e-05 1.1252e-05 1.0602e-05
2.4650e+03 1.4088e-05 1.3834e-05 1.3554e-05 1.3246e-05 1.2902e-05 1.2513e-05 1.2063e-05 1.1526e-05 1.0850e-05
2.4750e+03 1.3800e-05 1.3546e-05 1.3267e-05 1.2961e-05 1.2620e-05 1.2236e-05 1.1794e-05 1.1270e-05 1.0616e-05
2.4850e+03 1.3452e-05 1.3203e-05 1.2930e-05 1.2630e-05 1.2297e-05 1.1922e-05 1.1492e-05 1.0984e-05 1.0355e-05
2.4950e+03 1.3764e-05 1.3514e-05 1.3240e-05 1.2938e-05 1.2601e-05 1.2221e-05 1.1782e-05 1.1258e-05 1.0602e-05
2.5050e+03 1.3717e-05 1.3471e-05 1.3200e-05 1.2903e-05 1.2571e-05 1.2195e-05 1.1761e-05 1.1244e-05 1.0595e-05
2.5150e+03 1.3406e-05 1.3155e-05 1.2881e-05 1.2580e-05 1.2245e-05 1.1867e-05 1.1434e-05 1.0922e-05 1.0287e-05
2.5250e+03 1.3490e-05 1.3243e-05 1.2972e-05 1.2673e-05 1.2340e-05 1.1962e-05 1.1527e-05 1.1009e-05 1.0360e-05
2.5350e+03 1.3444e-05 1.3203e-05 1.2938e-05 1.2646e-05 1.2320e-05 1.1952e-05 1.1526e-05 1.1018e-05 1.0382e-05
2.5450e+03 1.3228e-05 1.2989e-05 1.2727e-05 1.2439e-05 1.2119e-05 1.1757e-05 1.1340e-05 1.0845e-05 1.0228e-05
2.5550e+03 1.3198e-05 1.2961e-05 1.2702e-05 1.2416e-05 1.2097e-05 1.1736e-05 1.1320e-05 1.0825e-05 1.0206e-05
2.5650e+03 1.3157e-05 1.2925e-05 1.2670e-05 1.2389e-05 1.2076e-05 1.1721e-05 1.1311e-05 1.0823e-05 1.0210e-05
2.5750e+03 1.3197e-05 1.2965e-05 1.2709e-05 1.2428e-05 1.2114e-05 1.1757e-05 1.1345e-05 1.0853e-05 1.0235e-05
2.5850e+03 1.2833e-05 1.2603e-05 1.2351e-05 1.2074e-05 1.1766e-05 1.1417e-05 1.1016e-05 1.0540e-05 9.9479e-06
2.5950e+03 1.2954e-05 1.2725e-05 1.2473e-05 1.2196e-05 1.1887e-05 1.1536e-05 1.1132e-05 1.0650e-05 1.0046e-05
2.6050e+03 1.2935e-05 1.2709e-05 1.2460e-05 1.2186e-05 1.1879e-05 1.1531e-05 1.1129e-05 1.0649e-05 1.0047e-05
2.6150e+03 1.2839e-05 1.2617e-05 1.2372e-05 1.2102e-05 1.1801e-05 1.1458e-05 1.1061e-05 1.0587e-05 9.9904e-06
2.6250e+03 1.2468e-05 1.2276e-05 1.2063e-05 1.1824e-05 1.1552e-05 1.1240e-05 1.0873e-05 1.0428e-05 9.8598e-06
2.6350e+03 1.2610e-05 1.2394e-05 1.2157e-05 1.1896e-05 1.1603e-05 1.1271e-05 1.0887e-05 1.0428e-05 9.8512e-06
2.6450e+03 1.2522e-05 1.2307e-05 1.2072e-05 1.1812e-05 1.1523e-05 1.1195e-05 1.0815e-05 1.0363e-05 9.7946e-06
2.6550e+03 1.2421e-05 1.2204e-05 1.1966e-05 1.1704e-05 1.1410e-05 1.1078e-05 1.0694e-05 1.0237e-05 9.6625e-06
2.6650e+03 1.2289e-05 1.2078e-05 1.1846e-05 1.1590e-05 1.1305e-05 1.0982e-05 1.0609e-05 1.0164e-05 9.6059e-06
2.6750e+03 1.2424e-05 1.2214e-05 1.1983e-05 1.1728e-05 1.1443e-05 1.1119e-05 1.0743e-05 1.0292e-05 9.7243e-06
2.6850e+03 1.2375e-05 1.2164e-05 1.1932e-05 1.1677e-05 1.1391e-05 1.1067e-05 1.0691e-05 1.0241e-05 9.6747e-06
2.6950e+03 1.2258e-05 1.2048e-05 1.1817e-05 1.1562e-05 1.1277e-05 1.0954e-05 1.0580e-05 1.0134e-05 9.5726e-06
2.7050e+03 1.2217e-05 1.2010e-05 1.1782e-05 1.1530e-05 1.1249e-05 1.0930e-05 1.0561e-05 1.0119e-05 9.5624e-06
2.7150e+03 1.2135e-05 1.1930e-05 1.1705e-05 1.1457e-05 1.1179e-05 1.0865e-05 1.0500e-05 1.0064e-05 9.5151e-06
2.7250e+03 1.2075e-05 1.1872e-05 1.1649e-05 1.1404e-05 1.1130e-05 1.0819e-05 1.0459e-05 1.0028e-05 9.4843e-06
2.7350e+03 1.1994e-05 1.1793e-05 1.1571e-05 1.1326e-05 1.1053e-05 1.0743e-05 1.0384e-05 9.9538e-06 9.4117e-06
2.7450e+03 1.1957e-05 1.1757e-05 1.1537e-05 1.1295e-05 1.1024e-05 1.0716e-05 1.0360e-05 9.9324e-06 9.3932e-06
2.7550e+03 1.1856e-05 1.1662e-05 1.1449e-05 1.1214e-05 1.0951e-05 1.0651e-05 1.0303e-05 9.8856e-06 9.3563e-06
2.7650e+03 1.1763e-05 1.1570e-05 1.1358e-05 1.1123e-05 1.0862e-05 1.0564e-05 1.0219e-05 9.8051e-06 9.2823e-06
2.7750e+03 1.1701e-05 1.1507e-05 1.1294e-05 1.1059e-05 1.0796e-05 1.0498e-05 1.0154e-05 9.7416e-06 9.2220e-06
2.7850e+03 1.1646e-05 1.1453e-05 1.1242e-05 1.1008e-05 1.0748e-05 1.0452e-05 1.0110e-05 9.7009e-06 9.1844e-06
2.7950e+03 1.1582e-05 1.1390e-05 1.1178e-05 1.0945e-05 1.0685e-05 1.0389e-05 1.0047e-05 9.6373e-06 9.1197e-06
2.8050e+03 1.1490e-05 1.1299e-05 1.1089e-05 1.0858e-05 1.0599e-05 1.0306e-05 9.9658e-06 9.5591e-06 9.0456e-06
2.8150e+03 1.1445e-05 1.1255e-05 1.1047e-05 1.0818e-05 1.0562e-05 1.0272e-05 9.9353e-06 9.5326e-06 9.0242e-06
2.8250e+03 1.1387e-05 1.1201e-05 1.0995e-05 1.0770e-05 1.0517e-05 1.0231e-05 9.8991e-06 9.5021e-06 9.0006e-06
2.8350e+03 1.1346e-05 1.1161e-05 1.0958e-05 1.0735e-05 1.0484e-05 1.0201e-05 9.8718e-06 9.4780e-06 8.9800e-06
2.8450e+03 1.1235e-05 1.1053e-05 1.0853e-05 1.0633e-05 1.0387e-05 1.0108e-05 9.7848e-06 9.3983e-06 8.9099e-06
2.8550e+03 1.1185e-05 1.1003e-05 1.0803e-05 1.0583e-05 1.0338e-05 1.0059e-05 9.7361e-06 9.3497e-06 8.8617e-06
2.8650e+03 1.1109e-05 1.0931e-05 1.0735e-05 1.0518e-05 1.0276e-05 1.0001e-05 9.6829e-06 9.3012e-06 8.8188e-06
2.8750e+03 1.1025e-05 1.0853e-05 1.0663e-05 1.0453e-05 1.0218e-05 9.9499e-06 9.6385e-06 9.2640e-06 8.7886e-06
2.8850e+03 1.0989e-05 1.0813e-05 1.0619e-05 1.0406e-05 1.0168e-05 9.8975e-06 9.5845e-06 9.2098e-06 8.7362e-06
2.8950e+03 1.0933e-05 1.0758e-05 1.0565e-05 1.0352e-05 1.0115e-05 9.8459e-06 9.5346e-06 9.1621e-06 8.6916e-06
2.9050e+03 1.0855e-05 1.0681e-05 1.0489e-05 1.0278e-05 1.0043e-05 9.7763e-06 9.4677e-06 9.0986e-06 8.6326e-06
2.9150e+03 1.0811e-05 1.0639e-05 1.0449e-05 1.0241e-05 1.0008e-05 9.7436e-06 9.4379e-06 9.0720e-06 8.6099e-06
2.9250e+03 1.0624e-05 1.0453e-05 1.0265e-05 1.0059e-05 9.8287e-06 9.5687e-06 9.2687e-06 8.9110e-06 8.4614e-06
2.9350e+03 1.0647e-05 1.0476e-05 1.0288e-05 1.0082e-05 9.8513e-06 9.5904e-06 9.2888e-06 8.9286e-06 8.4746e-06
2.9450e+03 1.0566e-05 1.0397e-05 1.0212e-05 1.0007e-05 9.7794e-06 9.5212e-06 9.2224e-06 8.8651e-06 8.4140e-06
2.9550e+03 1.0538e-05 1.0370e-05 1.0186e-05 9.9830e-06 9.7569e-06 9.5007e-06 9.2045e-06 8.8504e-06 8.4036e-06
2.9650e+03 1.0451e-05 1.0283e-05 1.0100e-05 9.8978e-06 9.6725e-06 9.4175e-06 9.1228e-06 8.7708e-06 8.3273e-06
2.9750e+03 1.0421e-05 1.0256e-05 1.0075e-05 9.8763e-06 9.6540e-06 9.4022e-06 9.1110e-06 8.7629e-06 8.3234e-06
2.9850e+03 1.0361e-05 1.0197e-05 1.0017e-05 9.8190e-06 9.5982e-06 9.3482e-06 9.0591e-06 8.7135e-06 8.2774e-06
2.9950e+03 1.0274e-05 1.0112e-05 9.9339e-06 9.7385e-06 9.5206e-06 9.2739e-06 8.9889e-06 8.6485e-06 8.2194e-06
3.0050e+03 1.0189e-05 1.0028e-05 9.8512e-06 9.6567e-06 9.4400e-06 9.1949e-06 8.9120e-06 8.5744e-06 8.1494e-06
3.0150e+03 1.0185e-05 1.0025e-05 9.8502e-06 9.6574e-06 9.4423e-06 9.1987e-06 8.9170e-06 8.5803e-06 8.1556e-06
3.0250e+03 1.0101e-05 9.9433e-06 9.7697e-06 9.5789e-06 9.3660e-06 9.1251e-06 8.8466e-06 8.5141e-06 8.0950e-06
3.0350e+03 1.0006e-05 9.8547e-06 9.6886e-06 9.5053e-06 9.3001e-06 9.0668e-06 8.7960e-06 8.4711e-06 8.0597e-06
3.0450e+03 9.9311e-06 9.7775e-06 9.6087e-06 9.4227e-06 9.2148e-06 8.9790e-06 8.7062e-06 8.3800e-06 7.9685e-06
3.0550e+03 9.9411e-06 9.7865e-06 9.6170e-06 9.4307e-06 9.2228e-06 8.9875e-06 8.7157e-06 8.3911e-06 7.9819e-06
3.0650e+03 9.8560e-06 9.7029e-06 9.5351e-06 9.3507e-06 9.1451e-06 8.9127e-06 8.6442e-06 8.3238e-06 7.9204e-06
3.0750e+03 9.8330e-06 9.6800e-06 9.5122e-06 9.3279e-06 9.1222e-06 8.8896e-06 8.6208e-06 8.3000e-06 7.8956e-06
3.0850e+03 9.7162e-06 9.5645e-06 9.3983e-06 9.2158e-06 9.0126e-06 8.7830e-06 8.5183e-06 8.2030e-06 7.8068e-06
3.0950e+03 9.6743e-06 9.5239e-06 9.3593e-06 9.1784e-06 8.9769e-06 8.7492e-06 8.4864e-06 8.1732e-06 7.7791e-06
3.1050e+03 9.6645e-06 9.5151e-06 9.3514e-06 9.1714e-06 8.9707e-06 8.7437e-06 8.4814e-06 8.1683e-06 7.7740e-06
3.1150e+03 9.4799e-06 9.3352e-06 9.1768e-06 9.0028e-06 8.8091e-06 8.5903e-06 8.3378e-06 8.0369e-06 7.6582e-06
3.1250e+03 9.5465e-06 9.3996e-06 9.2387e-06 9.0618e-06 8.8647e-06 8.6417e-06 8.3842e-06 8.0769e-06 7.6898e-06
3.1350e+03 9.4398e-06 9.2931e-06 9.1325e-06 8.9562e-06 8.7599e-06 8.5382e-06 8.2826e-06 7.9781e-06 7.5953e-06
3.1450e+03 9.4372e-06 9.2919e-06 9.1327e-06 8.9577e-06 8.7627e-06 8.5423e-06 8.2877e-06 7.9841e-06 7.6019e-06
3.1550e+03 9.3342e-06 9.1919e-06 9.0362e-06 8.8652e-06 8.6747e-06 8.4595e-06 8.2112e-06 7.9152e-06 7.5428e-06
3.1650e+03 9.3172e-06 9.1744e-06 9.0181e-06 8.8465e-06 8.6554e-06 8.4395e-06 8.1906e-06 7.8941e-06 7.5213e-06
3.1750e+03 9.2484e-06 9.1069e-06 8.9521e-06 8.7820e-06 8.5927e-06 8.3789e-06 8.1322e-06 7.8384e-06 7.4691e-06
3.1850e+03 9.1987e-06 9.0577e-06 8.9034e-06 8.7340e-06 8.5455e-06 8.3326e-06 8.0873e-06 7.7953e-06 7.4285e-06
3.1950e+03 9.1664e-06 9.0260e-06 8.8723e-06 8.7036e-06 8.5157e-06 8.3034e-06 8.0586e-06 7.7670e-06 7.4006e-06
3.2100e+03 9.0912e-06 8.9537e-06 8.8032e-06 8.6379e-06 8.4539e-06 8.2460e-06 8.0062e-06 7.7204e-06 7.3608e-06
3.2300e+03 8.9531e-06 8.8163e-06 8.6667e-06 8.5026e-06 8.3201e-06 8.1143e-06 7.8773e-06 7.5955e-06 7.2419e-06
3.2500e+03 8.8855e-06 8.7512e-06 8.6045e-06 8.4434e-06 8.2642e-06 8.0619e-06 7.8287e-06 7.5512e-06 7.2027e-06
3.2700e+03 8.7809e-06 8.6485e-06 8.5038e-06 8.3450e-06 8.1683e-06 7.9689e-06 7.7392e-06 7.4658e-06 7.1227e-06
3.2900e+03 8.6259e-06 8.4999e-06 8.3618e-06 8.2096e-06 8.0398e-06 7.8476e-06 7.6254e-06 7.3602e-06 7.0263e-06
3.3100e+03 8.5653e-06 8.4385e-06 8.2997e-06 8.1474e-06 7.9778e-06 7.7862e-06 7.5656e-06 7.3029e-06 6.9731e-06
3.3300e+03 8.4405e-06 8.3147e-06 8.1774e-06 8.0268e-06 7.8596e-06 7.6710e-06 7.4541e-06 7.1965e-06 6.8738e-06
3.3500e+03 8.3975e-06 8.2723e-06 8.1355e-06 7.9856e-06 7.8189e-06 7.6309e-06 7.4147e-06 7.1577e-06 6.8356e-06
3.3700e+03 8.3099e-06 8.1871e-06 8.0530e-06 7.9060e-06 7.7426e-06 7.5583e-06 7.3461e-06 7.0939e-06 6.7776e-06
3.3900e+03 8.1625e-06 8.0416e-06 7.9097e-06 7.7652e-06 7.6049e-06 7.4243e-06 7.2168e-06 6.9708e-06 6.6629e-06
3.4100e+03 8.0971e-06 7.9785e-06 7.8491e-06 7.7074e-06 7.5500e-06 7.3726e-06 7.1686e-06 6.9263e-06 6.6228e-06
3.4300e+03 8.0605e-06 7.9424e-06 7.8135e-06 7.6722e-06 7.5152e-06 7.3383e-06 7.1348e-06 6.8930e-06 6.5899e-06
3.4500e+03 7.9451e-06 7.8276e-06 7.6994e-06 7.5591e-06 7.4033e-06 7.2279e-06 7.0265e-06 6.7876e-06 6.4890e-06
3.4700e+03 7.8858e-06 7.7705e-06 7.6446e-06 7.5068e-06 7.3536e-06 7.1811e-06 6.9829e-06 6.7477e-06 6.4532e-06
3.4900e+03 7.8122e-06 7.6985e-06 7.5745e-06 7.4387e-06 7.2878e-06 7.1179e-06 6.9226e-06 6.6908e-06 6.4004e-06
3.5100e+03 7.7156e-06 7.6030e-06 7.4801e-06 7.3456e-06 7.1962e-06 7.0280e-06 6.8348e-06 6.6057e-06 6.3193e-06
3.5300e+03 7.6192e-06 7.5086e-06 7.3880e-06 7.2560e-06 7.1096e-06 6.9450e-06 6.7560e-06 6.5320e-06 6.2522e-06
3.5500e+03 7.5705e-06 7.4613e-06 7.3423e-06 7.2120e-06 7.0672e-06 6.9043e-06 6.7170e-06 6.4949e-06 6.2168e-06
3.5700e+03 7.4647e-06 7.3569e-06 7.2394e-06 7.1108e-06 6.9681e-06 6.8076e-06 6.6233e-06 6.4049e-06 6.1321e-06
3.5900e+03 7.3869e-06 7.2806e-06 7.1648e-06 7.0381e-06 6.8976e-06 6.7396e-06 6.5582e-06 6.3435e-06 6.0753e-06
3.6100e+03 7.3502e-06 7.2451e-06 7.1306e-06 7.0052e-06 6.8660e-06 6.7094e-06 6.5295e-06 6.3162e-06 6.0494e-06
3.6300e+03 7.2568e-06 7.1527e-06 7.0394e-06 6.9153e-06 6.7777e-06 6.6229e-06 6.4453e-06 6.2350e-06 5.9723e-06
3.6500e+03 7.1573e-06 7.0557e-06 6.9450e-06 6.8241e-06 6.6900e-06 6.5393e-06 6.3665e-06 6.1620e-06 5.9068e-06
3.6700e+03 7.0774e-06 6.9777e-06 6.8693e-06 6.7507e-06 6.6193e-06 6.4717e-06 6.3023e-06 6.1019e-06 5.8517e-06
3.6900e+03 6.9790e-06 6.8818e-06 6.7761e-06 6.6605e-06 6.5325e-06 6.3888e-06 6.2240e-06 6.0289e-06 5.7854e-06
3.7100e+03 6.9043e-06 6.8076e-06 6.7024e-06 6.5875e-06 6.4602e-06 6.3175e-06 6.1541e-06 5.9610e-06 5.7204e-06
3.7300e+03 6.8700e-06 6.7749e-06 6.6711e-06 6.5574e-06 6.4313e-06 6.2893e-06 6.1262e-06 5.9330e-06 5.6919e-06
3.7500e+03 6.7585e-06 6.6675e-06 6.5684e-06 6.4599e-06 6.3393e-06 6.2036e-06 6.0477e-06 5.8628e-06 5.6314e-06
3.7700e+03 6.7361e-06 6.6420e-06 6.5397e-06 6.4278e-06 6.3040e-06 6.1649e-06 6.0055e-06 5.8170e-06 5.5820e-06
3.7900e+03 6.6831e-06 6.5906e-06 6.4901e-06 6.3803e-06 6.2587e-06 6.1222e-06 5.9657e-06 5.7806e-06 5.5496e-06
3.8100e+03 6.6133e-06 6.5214e-06 6.4215e-06 6.3123e-06 6.1915e-06 6.0559e-06 5.9007e-06 5.7172e-06 5.4885e-06
3.8300e+03 6.5717e-06 6.4807e-06 6.3817e-06 6.2734e-06 6.1535e-06 6.0188e-06 5.8644e-06 5.6818e-06 5.4539e-06
3.8500e+03 6.5101e-06 6.4199e-06 6.3218e-06 6.2147e-06 6.0960e-06 5.9627e-06 5.8099e-06 5.6293e-06 5.4041e-06
3.8700e+03 6.4303e-06 6.3420e-06 6.2462e-06 6.1414e-06 6.0255e-06 5.8954e-06 5.7464e-06 5.5703e-06 5.3508e-06
3.8900e+03 6.3641e-06 6.2768e-06 6.1819e-06 6.0783e-06 5.9637e-06 5.8351e-06 5.6878e-06 5.5139e-06 5.2976e-06
3.9100e+03 6.3304e-06 6.2436e-06 6.1492e-06 6.0460e-06 5.9317e-06 5.8034e-06 5.6564e-06 5.4826e-06 5.2660e-06
3.9300e+03 6.2651e-06 6.1794e-06 6.0863e-06 5.9846e-06 5.8720e-06 5.7456e-06 5.6009e-06 5.4298e-06 5.2166e-06
3.9500e+03 6.1859e-06 6.1020e-06 6.0109e-06 5.9115e-06 5.8016e-06 5.6784e-06 5.5374e-06 5.3710e-06 5.1639e-06
3.9700e+03 6.1479e-06 6.0645e-06 5.9738e-06 5.8749e-06 5.7653e-06 5.6424e-06 5.5018e-06 5.3357e-06 5.1288e-06
3.9900e+03 6.0355e-06 5.9540e-06 5.8656e-06 5.7692e-06 5.6626e-06 5.5433e-06 5.4069e-06 5.2461e-06 5.0462e-06
4.0100e+03 6.0179e-06 5.9373e-06 5.8498e-06 5.7543e-06 5.6485e-06 5.5299e-06 5.3940e-06 5.2334e-06 5.0334e-06
4.0300e+03 5.9792e-06 5.8989e-06 5.8116e-06 5.7163e-06 5.6109e-06 5.4925e-06 5.3571e-06 5.1971e-06 4.9979e-06
4.0500e+03 5.8785e-06 5.8034e-06 5.7215e-06 5.6316e-06 5.5316e-06 5.4188e-06 5.2890e-06 5.1349e-06 4.9419e-06
4.0700e+03 5.8452e-06 5.7670e-06 5.6821e-06 5.5895e-06 5.4872e-06 5.3724e-06 5.2412e-06 5.0864e-06 4.8939e-06
4.0900e+03 5.8136e-06 5.7365e-06 5.6528e-06 5.5615e-06 5.4604e-06 5.3470e-06 5.2171e-06 5.0635e-06 4.8719e-06
4.1100e+03 5.7551e-06 5.6785e-06 5.5954e-06 5.5047e-06 5.4044e-06 5.2921e-06 5.1636e-06 5.0119e-06 4.8232e-06
4.1300e+03 5.7181e-06 5.6422e-06 5.5597e-06 5.4697e-06 5.3701e-06 5.2584e-06 5.1306e-06 4.9795e-06 4.7911e-06
4.1500e+03 5.6524e-06 5.5778e-06 5.4969e-06 5.4086e-06 5.3111e-06 5.2017e-06 5.0765e-06 4.9287e-06 4.7447e-06
4.1700e+03 5.6046e-06 5.5305e-06 5.4500e-06 5.3622e-06 5.2652e-06 5.1563e-06 5.0318e-06 4.8847e-06 4.7017e-06
4.1900e+03 5.5479e-06 5.4752e-06 5.3964e-06 5.3105e-06 5.2155e-06 5.1090e-06 4.9873e-06 4.8436e-06 4.6649e-06
4.2100e+03 5.4483e-06 5.3780e-06 5.3019e-06 5.2190e-06 5.1275e-06 5.0250e-06 4.9079e-06 4.7698e-06 4.5981e-06
4.2300e+03 5.4733e-06 5.4015e-06 5.3236e-06 5.2387e-06 5.1448e-06 5.0395e-06 4.9190e-06 4.7769e-06 4.5999e-06
4.2500e+03 5.4042e-06 5.3336e-06 5.2570e-06 5.1736e-06 5.0814e-06 4.9782e-06 4.8601e-06 4.7210e-06 4.5479e-06
