wavelength i10 i09 i08 i07 i06 i05 i04 i03 i02
439.29887 1.4287272706854236e-05 1.343692273401263e-05 1.229595906188098e-05 1.1046064258200138e-05 9.7616499974592e-06 8.493038711944644e-06 7.283223618662916e-06 6.156998215105623e-06 5.114976914660847e-06
439.29975 1.64518930807573e-05 1.4944511544626482e-05 1.3373922748977667e-05 1.1832483764874803e-05 1.0343920953959509e-05 8.929118927239591e-06 7.614396551187493e-06 6.414473718571543e-06 5.3241089717383154e-06
439.30063 1.8185818466970552e-05 1.6178279715857332e-05 1.4296937891756094e-05 1.2540500182115837e-05 1.0899317456758284e-05 9.37521085263331e-06 7.983525680436777e-06 6.730679432177613e-06 5.606274597530977e-06
439.30151 1.8969297736115155e-05 1.6789074340083793e-05 1.4803641026768703e-05 1.2968749729848601e-05 1.1269742891006485e-05 9.704762066450712e-06 8.286354767505959e-06 7.017869203804579e-06 5.887780698299982e-06
439.30239 1.8871092222878e-05 1.6774441343864662e-05 1.4854809203911996e-05 1.3063824420076603e-05 1.139751792308461e-05 9.859759765228309e-06 8.464969021226178e-06 7.217669395352009e-06 6.108281113290828e-06
439.30327 1.8235185995012066e-05 1.6331594638365207e-05 1.4563036094896958e-05 1.28890486272087e-05 1.131565404327956e-05 9.852499903753594e-06 8.516577929706373e-06 7.31497155892394e-06 6.240577960961338e-06
439.30414 1.7384307065233736e-05 1.5684743611539187e-05 1.4087152359436139e-05 1.2556715598589055e-05 1.1102099810853133e-05 9.735060829017041e-06 8.47358403053628e-06 7.326395591828955e-06 6.288318352814172e-06
439.30502 1.6520052934011257e-05 1.5006320898225164e-05 1.357337077205528e-05 1.2185204819172283e-05 1.0848812485525938e-05 9.576219851764003e-06 8.385461160366076e-06 7.28622992078985e-06 6.274800548320523e-06
439.3059 1.5759929687258712e-05 1.4422811664020507e-05 1.314431497052928e-05 1.1883484390690281e-05 1.0647160323428146e-05 9.448997062893927e-06 8.308321627121561e-06 7.236603731861257e-06 6.232703729108702e-06
439.30678 1.52230572873544e-05 1.406026838926026e-05 1.2916622474278729e-05 1.1753215589217996e-05 1.0582706111165442e-05 9.423308343786614e-06 8.297615750818034e-06 7.220429382768912e-06 6.1958867582065175e-06
439.30766 1.5084992356931087e-05 1.4069260399766705e-05 1.3010695235381286e-05 1.1890734754720658e-05 1.0733222139748714e-05 9.562256742507531e-06 8.404305419795563e-06 7.278152096443266e-06 6.196458531474645e-06
439.30854 1.5553421701458734e-05 1.4593665598918098e-05 1.3528422932121958e-05 1.2372276476485887e-05 1.1158736526264959e-05 9.9151213044861e-06 8.669968831941843e-06 7.4449071449253515e-06 6.263386096185143e-06
439.30942 1.6747901072615666e-05 1.5695306070394142e-05 1.450824977509794e-05 1.3226430305283672e-05 1.1884084167248168e-05 1.0505908365900109e-05 9.119269033869945e-06 7.74613034276438e-06 6.420590552611543e-06
439.31029 1.857947264937355e-05 1.7295789071862622e-05 1.589275357845795e-05 1.441366842815237e-05 1.2884849520695042e-05 1.1323400820732783e-05 9.752743971968652e-06 8.19214074795464e-06 6.684058271793278e-06
439.31117 2.077071944344725e-05 1.919430758830447e-05 1.753693941475864e-05 1.5828738384006348e-05 1.4086122756187218e-05 1.2317398915919517e-05 1.0541173420210929e-05 8.772018687897634e-06 7.056529585744386e-06
439.31205 2.300106560947363e-05 2.115008166264211e-05 1.9255794456401985e-05 1.7328888183573222e-05 1.537876174756273e-05 1.3406902694560951e-05 1.1428150410173978e-05 9.451685695949736e-06 7.5234779993025165e-06
439.31293 2.5025556148143375e-05 2.2960445484285017e-05 2.0879567772077794e-05 1.87730403261667e-05 1.664686646388958e-05 1.4498768145222023e-05 1.2341595381348916e-05 1.0179288004592758e-05 8.053234790582185e-06
439.31381 2.670290923782622e-05 2.4493552007188075e-05 2.2285858023405487e-05 2.0050259432080337e-05 1.7791733115079924e-05 1.550684967175211e-05 1.3208072500816705e-05 1.0894820442960946e-05 8.601799719244305e-06
439.31469 2.798091061569228e-05 2.5689299427356927e-05 2.3407886921943638e-05 2.109090390354096e-05 1.874396606385696e-05 1.6364003215867688e-05 1.3964017786110408e-05 1.153989518342743e-05 9.119543286268363e-06
439.31557 2.8874914821516776e-05 2.6545237448987885e-05 2.4227858847284422e-05 2.1865776409303123e-05 1.94662582912093e-05 1.7027420978050774e-05 1.4563079111803438e-05 1.2066543985843014e-05 9.55996013905892e-06
439.31645 2.943934844262638e-05 2.7093519227602296e-05 2.476027407358963e-05 2.2375461185683513e-05 1.9948058284635713e-05 1.7477556374076848e-05 1.4978649098373104e-05 1.2442932420939559e-05 9.888193583165698e-06
439.31732 2.973558232325046e-05 2.737641035574932e-05 2.5032645885655035e-05 2.263554195715618e-05 2.0195026652773422e-05 1.7711663211971354e-05 1.5200969793997891e-05 1.2653721863370552e-05 1.0084756290371522e-05
439.3182 2.980671580889632e-05 2.7426714659333114e-05 2.5069667387947142e-05 2.2663742410576022e-05 2.0218812785376318e-05 1.7736171773165286e-05 1.5231982957136786e-05 1.2697096579443611e-05 1.0144931299075246e-05
439.31908 2.966605026561504e-05 2.725750911787026e-05 2.4884142289019777e-05 2.247194747591952e-05 2.003024312182749e-05 1.756088554044264e-05 1.508047224183594e-05 1.2580684352837462e-05 1.0075213634619365e-05
439.31996 2.9301413706034802e-05 2.6863677169032718e-05 2.4476455038633127e-05 2.206480260900095e-05 1.9637352123582817e-05 1.7196494628649653e-05 1.4759076249436282e-05 1.2318303055513242e-05 9.889328147467701e-06
439.32084 2.8690467485405233e-05 2.6231663356974802e-05 2.3841166028758353e-05 2.144398157244679e-05 1.9047867140765387e-05 1.66556018704992e-05 1.4283939327824343e-05 1.1928070160170903e-05 9.605311115574811e-06
439.32172 2.7814985833286842e-05 2.5350544796403387e-05 2.2975895794247173e-05 2.061509126819014e-05 1.8274111929907107e-05 1.5955694449446047e-05 1.3675959365773921e-05 1.1432297873301967e-05 9.244036262557488e-06
439.3226 2.6666334456711138e-05 2.4220089635845765e-05 2.188902382014701e-05 1.9593859261915073e-05 1.7337613690748467e-05 1.512209199861254e-05 1.2962168532914584e-05 1.08574128597081e-05 8.828286851097528e-06
439.32347 2.5248806854225918e-05 2.2856312643735268e-05 2.0604879948453104e-05 1.8410595816458455e-05 1.6271994111876403e-05 1.4189377037125248e-05 1.2175950212869339e-05 1.0233374488794848e-05 8.381591576856535e-06
439.32435 2.3588774776530562e-05 2.1296156392558664e-05 1.9167639564556336e-05 1.7112246368857086e-05 1.5123740596344715e-05 1.320107315831491e-05 1.135599825114645e-05 9.592131403045267e-06 7.926957446606613e-06
439.32523 2.1740071504788793e-05 1.9604132727636167e-05 1.7644236423684415e-05 1.5762926656676925e-05 1.3951166791434565e-05 1.220794489889852e-05 1.0544406801241399e-05 8.965905963013213e-06 7.485648415966451e-06
439.32611 1.9800209421365276e-05 1.7878111078641562e-05 1.6124662068617794e-05 1.4441807575378665e-05 1.282153800340347e-05 1.1265028653514213e-05 9.783942499363112e-06 8.385231742642707e-06 7.076626302044438e-06
439.32699 1.7916345519795845e-05 1.6245962215593717e-05 1.4716017400472057e-05 1.3236925010433332e-05 1.1805610839964335e-05 1.0427240022480766e-05 9.11503079484124e-06 7.877424194724513e-06 6.71637250349892e-06
439.32787 1.626419627651868e-05 1.4847272289480782e-05 1.352854952373641e-05 1.2234958081714623e-05 1.0970331341497727e-05 9.744546802502977e-06 8.57291710542365e-06 7.465350328109908e-06 6.419008658655553e-06
439.32875 1.5006506937380645e-05 1.3806110169454632e-05 1.265825355017864e-05 1.1509961008869426e-05 1.0371693838969966e-05 9.257685164567556e-06 8.185479873121322e-06 7.166552274323882e-06 6.1959448913318156e-06
439.32962 1.4257129339758168e-05 1.321043230481885e-05 1.2174399120788093e-05 1.1115639880726262e-05 1.0050168026604002e-05 8.995734591583593e-06 7.972259641986499e-06 6.993210979948748e-06 6.055443550049409e-06
439.3305 1.407285737057679e-05 1.3107529109641051e-05 1.21158528595307e-05 1.1082664673568326e-05 1.0029017197077758e-05 8.975579730850993e-06 7.944757972083472e-06 6.952898408873987e-06 6.002886606966147e-06
439.33138 1.4468582776180784e-05 1.3510279499951776e-05 1.2492532801815075e-05 1.1418438610808084e-05 1.0313892245755181e-05 9.201778123834406e-06 8.106993701678536e-06 7.049282353073788e-06 6.041152363009897e-06
439.33226 1.5429375933772164e-05 1.439976422183486e-05 1.3285185083726696e-05 1.2105915988999865e-05 1.0891425134213182e-05 9.665389739081055e-06 8.45457624040459e-06 7.281943350773032e-06 6.171412662388457e-06
439.33314 1.689844612544116e-05 1.5716749604956734e-05 1.4439772508189059e-05 1.309950523757488e-05 1.1725841441959719e-05 1.0340942056314165e-05 8.972180519976256e-06 7.644500871262771e-06 6.392647710263659e-06
439.33402 1.875244628445284e-05 1.7349656884951774e-05 1.5861311878260006e-05 1.432116922289499e-05 1.2755644908369697e-05 1.1183019916264555e-05 9.629880322230479e-06 8.12093445697588e-06 6.699401954547973e-06
439.3349 2.0797064609800614e-05 1.913667159625134e-05 1.7417016502124628e-05 1.5662953167214093e-05 1.3894980668221633e-05 1.2126166585589704e-05 1.0381189874845631e-05 8.68258502315171e-06 7.078151412171601e-06
439.33578 2.2802148023194745e-05 2.089160719780139e-05 1.895482350846344e-05 1.7000495172477755e-05 1.5043101135796069e-05 1.3090649637107089e-05 1.1165800948586986e-05 9.287615378674487e-06 7.504847112004081e-06
439.33665 2.4559776412575707e-05 2.244443305434099e-05 2.03328874578364e-05 1.8214939073286372e-05 1.610073844606e-05 1.399464621531905e-05 1.1917840795123845e-05 9.885627917373673e-06 7.945048602689447e-06
439.33753 2.593206625334539e-05 2.3676653599252918e-05 2.1447127132999095e-05 1.9214983489154956e-05 1.6987967247608337e-05 1.4768642968591328e-05 1.257740891955056e-05 1.0426271344620692e-05 8.359369121583804e-06
439.33841 2.686703386684009e-05 2.4536796910904152e-05 2.224621331749844e-05 1.995057449750289e-05 1.7656704490074175e-05 1.5366827971321263e-05 1.3101093985062868e-05 1.0869015458109905e-05 8.711533528761356e-06
439.33929 2.7386479071333227e-05 2.5035446844723227e-05 2.273081697292457e-05 2.041484646557832e-05 1.8094294103468145e-05 1.5771914537634606e-05 1.3467928974430177e-05 1.1190054847717035e-05 8.976172798123514e-06
439.34017 2.7561943461114025e-05 2.5228135993705507e-05 2.29419466356301e-05 2.0636399389589858e-05 1.8318810226880156e-05 1.5992980376927825e-05 1.3679298046170669e-05 1.1384393661793386e-05 9.14321767244806e-06
439.34105 2.7490385395260206e-05 2.5194932037498446e-05 2.294414790801895e-05 2.0666012940541794e-05 1.83689754235021e-05 1.605815825152044e-05 1.3754203320912138e-05 1.1463206079265445e-05 9.217474057917421e-06
439.34193 2.727285380293903e-05 2.502076728636572e-05 2.280814056519999e-05 2.0561931947177326e-05 1.8292110712147976e-05 1.6005104366269008e-05 1.372179140428603e-05 1.1448197391339676e-05 9.21464227477819e-06
439.3428 2.6995156311840067e-05 2.477783551653013e-05 2.259536635500452e-05 2.037655650143628e-05 1.8132719973877495e-05 1.5871251772194213e-05 1.3613159299570039e-05 1.1364805634144166e-05 9.155380141306093e-06
439.34368 2.6711422163195365e-05 2.4512488514904512e-05 2.234709322202925e-05 2.0146995164766653e-05 1.7924157758157645e-05 1.5686444256135997e-05 1.3454862694933763e-05 1.1236302721258378e-05 9.059603764609112e-06
439.34456 2.6436743288652174e-05 2.4240417044171805e-05 2.2080520812147673e-05 1.9891482979018676e-05 1.76851980837283e-05 1.5469563801907095e-05 1.3265413239783718e-05 1.1080140436876762e-05 8.942651224998997e-06
439.34544 2.6154939695219787e-05 2.3952794181382252e-05 2.1793093918453353e-05 1.961250313407852e-05 1.742227047905276e-05 1.5229954312975219e-05 1.3055838306797422e-05 1.0907579430384218e-05 8.814229548759784e-06
439.34632 2.5838575905564044e-05 2.363038370893235e-05 2.1473333483899393e-05 1.9305398756006905e-05 1.7136291220760844e-05 1.4972475395288578e-05 1.2833076153025645e-05 1.0725805181893971e-05 8.679851883993596e-06
439.3472 2.5465028595388804e-05 2.325685280910697e-05 2.1112556915722313e-05 1.8968361228938575e-05 1.683050400743268e-05 1.4703306124198049e-05 1.2604275004417411e-05 1.0541258685636107e-05 8.543509892055484e-06
439.34808 2.501636036785297e-05 2.282481789647859e-05 2.0712910769630955e-05 1.8609792801093127e-05 1.651642910620456e-05 1.4434729490933784e-05 1.2380749777458798e-05 1.0362871319231018e-05 8.410345329903224e-06
439.34896 2.4480131759924283e-05 2.234278992415038e-05 2.0294448355405607e-05 1.8254067803849546e-05 1.621853533854104e-05 1.4188927170457655e-05 1.218108805715375e-05 1.020443239154511e-05 8.288367981166391e-06
439.34983 2.3883777442862747e-05 2.1857170938944736e-05 1.990783846950075e-05 1.7948730504057843e-05 1.5978441452922976e-05 1.4000502441605399e-05 1.2032467580903617e-05 1.0085520908140491e-05 8.189512062869248e-06
439.35071 2.3349135287682637e-05 2.1478998829629974e-05 1.964533189973021e-05 1.7768152877173828e-05 1.5855115001383612e-05 1.3915330066286951e-05 1.1969590297978434e-05 1.0031052515155786e-05 8.13022157765748e-06
439.35159 2.3098101513148962e-05 2.137343970966746e-05 1.962684818083419e-05 1.780053634882183e-05 1.5914101886051324e-05 1.3982544758170967e-05 1.202928185610423e-05 1.0068214686039499e-05 8.130616760558319e-06
439.35247 2.3356044179192495e-05 2.1687175005406462e-05 1.9949883563762416e-05 1.8113212499898138e-05 1.6203642504727367e-05 1.4237963974129403e-05 1.2239259895842568e-05 1.0219558717315868e-05 8.210313137169436e-06
439.35335 2.4195727813818464e-05 2.2451552551938787e-05 2.0629528598846073e-05 1.8714036856909473e-05 1.6728937528546194e-05 1.4686489255919793e-05 1.2606006056490934e-05 1.049456963726572e-05 8.382529648863915e-06
439.35423 2.546051057208029e-05 2.354444047595512e-05 2.1576395179367682e-05 1.9537250121191177e-05 1.7441799074494386e-05 1.52941902481332e-05 1.310807517742169e-05 1.0883613572235358e-05 8.648268591829182e-06
439.35511 2.685303752997511e-05 2.4751249419873082e-05 2.263384071675951e-05 2.04660245265518e-05 1.8254293476413732e-05 1.599559161627877e-05 1.3698631519980917e-05 1.1356596074657643e-05 8.992234710967922e-06
439.35599 2.8111923120644143e-05 2.5874880431637464e-05 2.3647852404867535e-05 2.137837327794703e-05 1.9069262250886256e-05 1.6713772088514092e-05 1.4317804363435805e-05 1.186892233817663e-05 9.383925495993727e-06
439.35686 2.9113349991616537e-05 2.680589358461814e-05 2.4518997082412967e-05 2.218611228052815e-05 1.9809834530821983e-05 1.7382609355381445e-05 1.4909495999363518e-05 1.2373915208613666e-05 9.78610619357892e-06
439.35774 2.9851695973578054e-05 2.7520113147212503e-05 2.521072918564641e-05 2.2847124865559763e-05 2.0432532994338955e-05 1.795966965007892e-05 1.543343240313532e-05 1.2833968805598877e-05 1.0164719475942556e-05
439.35862 3.0373564943334916e-05 2.8040962975203493e-05 2.5729335856083545e-05 2.335579647257903e-05 2.0923875055413586e-05 1.842629132848195e-05 1.5867572911161155e-05 1.3224699260008841e-05 1.0494329350595175e-05
439.3595 3.0732699209776195e-05 2.8407153695040314e-05 2.6101323795123702e-05 2.372809077055249e-05 2.1290956853574924e-05 1.8782312871527616e-05 1.620579850841083e-05 1.353521706302398e-05 1.0760667807176317e-05
439.36038 3.097434260482096e-05 2.8656474842322687e-05 2.6358158116704467e-05 2.398892872207318e-05 2.155211947995343e-05 1.90396811427326e-05 1.645422529382236e-05 1.3766595476074295e-05 1.0960911790718166e-05
439.36126 3.113313496216496e-05 2.882073419874823e-05 2.652882606189799e-05 2.416403658716461e-05 2.1729334681962088e-05 1.921626219887554e-05 1.6626469532457307e-05 1.3928446621516423e-05 1.1101188276810784e-05
439.36214 3.1234801603988644e-05 2.892512769338647e-05 2.6637435753671925e-05 2.4276053444628723e-05 2.1843447049431874e-05 1.933075464928132e-05 1.6738869602084414e-05 1.4034563688580557e-05 1.1192945752090834e-05
439.36302 3.129751658900533e-05 2.8988223323381087e-05 2.6702479867983582e-05 2.434297974628424e-05 2.191176746547776e-05 1.9399609887388186e-05 1.68068139175824e-05 1.4098993137764799e-05 1.124862179822659e-05
439.36389 3.1332582035790316e-05 2.902209361506479e-05 2.6736519987438605e-05 2.4377543536654897e-05 2.1946938391066373e-05 1.9435215563017173e-05 1.684231010822462e-05 1.4133124933194081e-05 1.1278551468221538e-05
439.36477 3.134558448970719e-05 2.903307866157034e-05 2.674648167393836e-05 2.438707996178776e-05 2.1956507102572452e-05 1.9445185582854257e-05 1.685294039577649e-05 1.4144339052588621e-05 1.1289622270615906e-05
439.36565 3.1337835624491445e-05 2.90228797480096e-05 2.6734422166097736e-05 2.4373933996207302e-05 2.194305682204944e-05 1.943228723450995e-05 1.684162993767805e-05 1.413571186725144e-05 1.1284911863915096e-05
439.36653 3.130721491575459e-05 2.898931158334185e-05 2.669808830041323e-05 2.4335856909217046e-05 2.190441599871563e-05 1.9394532338575836e-05 1.6806709923154908e-05 1.4106051185316738e-05 1.1263864500685367e-05
439.36741 3.124826154055531e-05 2.892625564789255e-05 2.663084719833212e-05 2.4265932361461293e-05 2.1833628696646666e-05 1.9325188648648866e-05 1.6742001771351667e-05 1.4050120290458244e-05 1.1222625303192206e-05
439.36829 3.1150956555809935e-05 2.882266391669213e-05 2.6520871698122593e-05 2.4151954811674715e-05 2.1718531285708472e-05 1.921261254066969e-05 1.6636877092040078e-05 1.3958849857693025e-05 1.1154344035377505e-05
439.36917 3.099848851124658e-05 2.8660780607236687e-05 2.6349722256735066e-05 2.3975433285155977e-05 2.1541218244767554e-05 1.9040116320144384e-05 1.6476443448288204e-05 1.381978669740707e-05 1.1049645602292482e-05
439.37004 3.0764919312025314e-05 2.8414251680044836e-05 2.6091016468412864e-05 2.3710893371472453e-05 2.1277930185720546e-05 1.8786375725604217e-05 1.6242397708472452e-05 1.3618098874452202e-05 1.0897469930486816e-05
439.37092 3.041369324261884e-05 2.8046869308829235e-05 2.571003509377594e-05 2.332635468616755e-05 2.0900291264914154e-05 1.8427266601599136e-05 1.5915079107649487e-05 1.3338534948583576e-05 1.0686673508354535e-05
439.3718 2.9896745758191843e-05 2.751266696508161e-05 2.516515456398242e-05 2.2785864239114284e-05 2.037867310268935e-05 1.7939536545861667e-05 1.5476997924282443e-05 1.2968530963527208e-05 1.040838249749264e-05
439.37268 2.915543852206688e-05 2.675904969549133e-05 2.4412793813759994e-05 2.205553828906809e-05 1.9688430103350174e-05 1.7306573689283582e-05 1.4917773841276402e-05 1.2502133933400577e-05 1.0058922991214262e-05
439.37356 2.8127777305804284e-05 2.573596290891808e-05 2.3417966121406156e-05 2.11138471195659e-05 1.8818903999932808e-05 1.6525462286834117e-05 1.4239359393877535e-05 1.1943589646892669e-05 9.64223854164649e-06
439.37444 2.6761289471322126e-05 2.441335363098077e-05 2.217076748804183e-05 1.9965164833698644e-05 1.778342338718448e-05 1.5614078364803924e-05 1.3460887950554542e-05 1.13107527604598e-05 9.17206200252838e-06
439.37532 2.5040468790954166e-05 2.2806097440681478e-05 2.070515893799006e-05 1.865327561496817e-05 1.6628599068081892e-05 1.4617261061012943e-05 1.2622648367191879e-05 1.0637018913755687e-05 8.672595221344592e-06
439.3762 2.3030871228472918e-05 2.1002034751732653e-05 1.9117267945233682e-05 1.7272312074811885e-05 1.5440484605034637e-05 1.3609779373936644e-05 1.1786539508101316e-05 9.970270197133645e-06 8.176905698870142e-06
439.37707 2.0916689446295936e-05 1.9185382088238663e-05 1.7576141196699012e-05 1.5969057643209195e-05 1.4341991215398183e-05 1.269130477256154e-05 1.1030457356102344e-05 9.368075555882098e-06 7.723681324705276e-06
439.37795 1.9009909302660068e-05 1.7634125778231273e-05 1.6310961681710744e-05 1.4926852367062837e-05 1.3477448510495675e-05 1.1973657955589275e-05 1.0438842601292102e-05 8.890977978844427e-06 7.352769406817287e-06
439.37883 1.771453520070264e-05 1.6671493025763593e-05 1.5565588373301944e-05 1.4329524195426001e-05 1.2986128267145038e-05 1.1562142510820372e-05 1.0089873462967673e-05 8.593965065231422e-06 7.100516374191355e-06
439.37971 1.7434678785132366e-05 1.6570902789540633e-05 1.552790620128891e-05 1.4311791882709234e-05 1.2967929742434284e-05 1.153193932208016e-05 1.0039822843875539e-05 8.517690396006947e-06 6.996316876821662e-06
439.38059 1.8383997285653727e-05 1.7429525482878807e-05 1.625079206191506e-05 1.4907832185032286e-05 1.3448594186781521e-05 1.1904820045742952e-05 1.0308594877371257e-05 8.681794559306086e-06 7.0601977392580834e-06
439.38147 2.0371887452276635e-05 1.9074270640652525e-05 1.7603982008760296e-05 1.6023002551317995e-05 1.4361544644432788e-05 1.2636917379011068e-05 1.0871850795602413e-05 9.079657786962104e-06 7.298989107916865e-06
439.38235 2.2832105452771794e-05 2.110698950716703e-05 1.9304984044067392e-05 1.7452483192256963e-05 1.5557898880882715e-05 1.3622675001278895e-05 1.1659720630027767e-05 9.672501149916289e-06 7.698568180096249e-06
439.38323 2.5158215060430556e-05 2.3098407072799586e-05 2.1033999526812402e-05 1.895241796307051e-05 1.6850578963774102e-05 1.4720228095443652e-05 1.2568390345792198e-05 1.0390375907575206e-05 8.21857737475482e-06
439.3841 2.7013700876411027e-05 2.4775022619452046e-05 2.2559047304863682e-05 2.032682192178559e-05 1.8075218973535893e-05 1.5793848835906816e-05 1.3488327702380484e-05 1.1148546657275083e-05 8.799290491449224e-06
439.38498 2.8357626698394015e-05 2.6058570955680995e-05 2.378146282977312e-05 2.1471519497215087e-05 1.9129980607907256e-05 1.674843427214449e-05 1.4333425337421211e-05 1.1871048894694031e-05 9.377912955637765e-06
439.38586 2.929350657356891e-05 2.6990586946013017e-05 2.4701902765568537e-05 2.2362252151979984e-05 1.9976089427227413e-05 1.7537006063547893e-05 1.5052324336546978e-05 1.250470654610009e-05 9.902599491945754e-06
439.38674 2.994156215141937e-05 2.76504787228937e-05 2.5367977256018428e-05 2.3021848059071138e-05 2.061765088121982e-05 1.8149553841651423e-05 1.562440640105348e-05 1.3020926524552946e-05 1.0339448716099825e-05
439.38762 3.0393900704759595e-05 2.8112722849831828e-05 2.5838193626237577e-05 2.349286564636571e-05 2.1082348754179364e-05 1.8600418336793153e-05 1.6052534602471376e-05 1.3413200412161186e-05 1.067464758410094e-05
439.3885 3.07132129312494e-05 2.8434486011066064e-05 2.6164170672667445e-05 2.3819798353665214e-05 2.140638451921956e-05 1.891694342423352e-05 1.635531549373846e-05 1.3692350898485238e-05 1.0912781361196487e-05
439.38938 3.094013576792229e-05 2.865674366756669e-05 2.6386080026202937e-05 2.4040762657843244e-05 2.1624665143691893e-05 1.9129867154878905e-05 1.6558712170500977e-05 1.3879397195837422e-05 1.107060612400358e-05
439.39026 3.109972086656187e-05 2.8807797279369847e-05 2.6533780075475662e-05 2.418586079193219e-05 2.1766698126418828e-05 1.9267434779430598e-05 1.6689162062119183e-05 1.39982866545686e-05 1.1169263603285654e-05
439.39114 3.1207301554793405e-05 2.8906869364787537e-05 2.6628957518901553e-05 2.427801868452177e-05 2.185584928936672e-05 1.9352922874079335e-05 1.6769392863496836e-05 1.4070516950876755e-05 1.1228096031085295e-05
439.39201 3.127407253093208e-05 2.896802891942861e-05 2.6687551992640107e-05 2.4334327201514385e-05 2.190977516941868e-05 1.9404078841586037e-05 1.6816831374985676e-05 1.4112650208740998e-05 1.126183208308938e-05
439.39289 3.131167031873657e-05 2.9003470883853496e-05 2.6722067829661202e-05 2.436754089170576e-05 2.1941335350542077e-05 1.9433641291619605e-05 1.684381918667426e-05 1.4136226221916482e-05 1.1280455638084083e-05
439.39377 3.133322735068762e-05 2.902454478996784e-05 2.6742699876052938e-05 2.4387119701814472e-05 2.1959468707759383e-05 1.94500739439068e-05 1.6858272784136832e-05 1.4148432227895652e-05 1.1289960928004441e-05
439.39465 3.1350158902404794e-05 2.90401170842184e-05 2.6756669669036088e-05 2.4399170581854073e-05 2.1969468478068048e-05 1.9458006290417947e-05 1.686424158246668e-05 1.4152746114614073e-05 1.129316064343439e-05
439.39553 3.13676969262484e-05 2.905382353831409e-05 2.6766648535263006e-05 2.4405620385306547e-05 2.197258806709375e-05 1.9458105716609057e-05 1.6861964262460006e-05 1.4149173566516953e-05 1.1290078048481507e-05
439.39641 3.138317217105196e-05 2.9063048632492997e-05 2.677002831053841e-05 2.440354698386554e-05 2.1965436728480047e-05 1.944657382644031e-05 1.6847463879045493e-05 1.4133912200084501e-05 1.1277690619349683e-05
439.39729 3.138812924769171e-05 2.906020108080037e-05 2.6759242575359572e-05 2.4384868790114478e-05 2.1939341909316084e-05 1.9414395874996247e-05 1.6811820921264847e-05 1.4098800617124154e-05 1.1249493473263719e-05
439.39817 3.1371664413152055e-05 2.9034087312979933e-05 2.6721703691513395e-05 2.433553583612179e-05 2.187931928617514e-05 1.934636714281429e-05 1.674045269488728e-05 1.4030859776994221e-05 1.1195113945490024e-05
439.39904 3.13207599154527e-05 2.8968485427577063e-05 2.6637628926405796e-05 2.423343060131689e-05 2.1762377912805968e-05 1.9220063085943464e-05 1.6612755270946807e-05 1.3912294926028591e-05 1.1100532301124201e-05
439.39992 3.1215641518740086e-05 2.883668313717205e-05 2.647538603323778e-05 2.4045284876327237e-05 2.1556172957870995e-05 1.9005929143421624e-05 1.6403100880162993e-05 1.3722016987591059e-05 1.0949527539227735e-05
439.4008 3.101971585557591e-05 2.859274761694365e-05 2.618646221423193e-05 2.3725264933739905e-05 2.122033780720304e-05 1.867024911592755e-05 1.6084323452920024e-05 1.3438936479685645e-05 1.0726190576932123e-05
439.40168 3.066417725278785e-05 2.8163867857524307e-05 2.5705189292953303e-05 2.3218959437522533e-05 2.0712167327478e-05 1.818059943853036e-05 1.5632178989421177e-05 1.304519908734068e-05 1.0417689352754418e-05
439.40256 3.003313542413428e-05 2.7452209880062986e-05 2.4958115773790193e-05 2.247402972465811e-05 1.9995565859346194e-05 1.7512673371440202e-05 1.503077800909523e-05 1.2531133968578146e-05 1.0018169843675577e-05
439.40344 2.897125546985536e-05 2.6356927577880394e-05 2.3885795378063768e-05 2.1457944259819364e-05 1.9054839853251764e-05 1.6661403351951857e-05 1.4282042380778687e-05 1.1902789561326178e-05 9.534345130683644e-06
439.40432 2.7356082922814974e-05 2.483003466030137e-05 2.248166675287352e-05 2.0185425201241405e-05 1.7914936564733426e-05 1.5656135577133257e-05 1.3416162870873257e-05 1.1188071853322753e-05 8.988947231277875e-06
439.4052 2.523852906669636e-05 2.2958978726212972e-05 2.0840751856012416e-05 1.8746749054166343e-05 1.6657455839084625e-05 1.4568354478549231e-05 1.2493855212289285e-05 1.0436926578909744e-05 8.421533821256904e-06
439.40607 2.2934430197380886e-05 2.1008097398576244e-05 1.9173573448488884e-05 1.7308675589932983e-05 1.5414868707513684e-05 1.3503640115083748e-05 1.159953094830572e-05 9.716514167328436e-06 7.88403001395356e-06
439.40695 2.093594320575912e-05 1.9341448912591534e-05 1.7744242539305115e-05 1.6066813436694638e-05 1.4335197450694588e-05 1.2576053011811484e-05 1.0821941468522052e-05 9.095116253872133e-06 7.4267673095420745e-06
439.40783 1.9675603973742002e-05 1.824965894635133e-05 1.6754070063691813e-05 1.5167433035278807e-05 1.352878456869748e-05 1.1870091500899866e-05 1.0225621671642558e-05 8.620261129915631e-06 7.082985742624661e-06
439.40871 1.9282083899992032e-05 1.7794750261685053e-05 1.6247211203401792e-05 1.4647487924155859e-05 1.3027690344380015e-05 1.1412732156332074e-05 9.83187561856511e-06 8.307372117317271e-06 6.863588745202206e-06
439.40959 1.9483679292485908e-05 1.7787034096463203e-05 1.6104797628312483e-05 1.4433436127993683e-05 1.2785881100847043e-05 1.1174621527212707e-05 9.621106260013653e-06 8.142485748739796e-06 6.758279216277815e-06
