# M0 100G vt1 mean contrast spectra for all mus -- with molecular opacities, fixed rows
wavelength   i10       i09         i08        i07       i06        i05        i04  i03    
1.9950e+03 1.2647e-05 1.2417e-05 1.2164e-05 1.1883e-05 1.1566e-05 1.1201e-05 1.0768e-05 1.0232e-05 9.5144e-06
2.0050e+03 1.2933e-05 1.2699e-05 1.2442e-05 1.2156e-05 1.1833e-05 1.1460e-05 1.1016e-05 1.0463e-05 9.7179e-06
2.0150e+03 1.2830e-05 1.2595e-05 1.2337e-05 1.2050e-05 1.1726e-05 1.1351e-05 1.0905e-05 1.0349e-05 9.6033e-06
2.0250e+03 1.2645e-05 1.2416e-05 1.2165e-05 1.1885e-05 1.1568e-05 1.1203e-05 1.0767e-05 1.0226e-05 9.4989e-06
2.0350e+03 1.2631e-05 1.2407e-05 1.2162e-05 1.1888e-05 1.1578e-05 1.1219e-05 1.0791e-05 1.0258e-05 9.5379e-06
2.0450e+03 1.2603e-05 1.2378e-05 1.2130e-05 1.1854e-05 1.1543e-05 1.1182e-05 1.0753e-05 1.0218e-05 9.4968e-06
2.0550e+03 1.2485e-05 1.2263e-05 1.2020e-05 1.1749e-05 1.1443e-05 1.1090e-05 1.0670e-05 1.0147e-05 9.4443e-06
2.0650e+03 1.2302e-05 1.2089e-05 1.1855e-05 1.1594e-05 1.1299e-05 1.0958e-05 1.0549e-05 1.0039e-05 9.3486e-06
2.0750e+03 1.2368e-05 1.2153e-05 1.1917e-05 1.1654e-05 1.1357e-05 1.1013e-05 1.0603e-05 1.0092e-05 9.4011e-06
2.0850e+03 1.2240e-05 1.2024e-05 1.1788e-05 1.1525e-05 1.1227e-05 1.0883e-05 1.0474e-05 9.9634e-06 9.2758e-06
2.0950e+03 1.2071e-05 1.1865e-05 1.1639e-05 1.1388e-05 1.1104e-05 1.0776e-05 1.0386e-05 9.8997e-06 9.2442e-06
2.1050e+03 1.2106e-05 1.1899e-05 1.1671e-05 1.1418e-05 1.1132e-05 1.0802e-05 1.0409e-05 9.9201e-06 9.2605e-06
2.1150e+03 1.1981e-05 1.1779e-05 1.1558e-05 1.1312e-05 1.1035e-05 1.0715e-05 1.0335e-05 9.8615e-06 9.2227e-06
2.1250e+03 1.2012e-05 1.1810e-05 1.1588e-05 1.1341e-05 1.1062e-05 1.0741e-05 1.0358e-05 9.8809e-06 9.2377e-06
2.1350e+03 1.1978e-05 1.1779e-05 1.1561e-05 1.1318e-05 1.1044e-05 1.0728e-05 1.0351e-05 9.8825e-06 9.2497e-06
2.1450e+03 1.1921e-05 1.1725e-05 1.1509e-05 1.1270e-05 1.1000e-05 1.0689e-05 1.0320e-05 9.8600e-06 9.2398e-06
2.1550e+03 1.1862e-05 1.1668e-05 1.1455e-05 1.1218e-05 1.0951e-05 1.0644e-05 1.0279e-05 9.8263e-06 9.2167e-06
2.1650e+03 1.1841e-05 1.1651e-05 1.1444e-05 1.1213e-05 1.0953e-05 1.0654e-05 1.0298e-05 9.8563e-06 9.2611e-06
2.1750e+03 1.1676e-05 1.1490e-05 1.1287e-05 1.1061e-05 1.0807e-05 1.0515e-05 1.0168e-05 9.7379e-06 9.1585e-06
2.1850e+03 1.1662e-05 1.1479e-05 1.1279e-05 1.1057e-05 1.0806e-05 1.0518e-05 1.0176e-05 9.7513e-06 9.1799e-06
2.1950e+03 1.1605e-05 1.1423e-05 1.1224e-05 1.1003e-05 1.0754e-05 1.0469e-05 1.0131e-05 9.7131e-06 9.1529e-06
2.2050e+03 1.1163e-05 1.0990e-05 1.0802e-05 1.0594e-05 1.0360e-05 1.0093e-05 9.7771e-06 9.3881e-06 8.8692e-06
2.2150e+03 1.1543e-05 1.1366e-05 1.1173e-05 1.0959e-05 1.0719e-05 1.0443e-05 1.0118e-05 9.7148e-06 9.1754e-06
2.2250e+03 1.1286e-05 1.1112e-05 1.0922e-05 1.0712e-05 1.0477e-05 1.0207e-05 9.8893e-06 9.4980e-06 8.9767e-06
2.2350e+03 1.1314e-05 1.1143e-05 1.0956e-05 1.0749e-05 1.0517e-05 1.0251e-05 9.9368e-06 9.5500e-06 9.0342e-06
2.2450e+03 1.1293e-05 1.1125e-05 1.0940e-05 1.0736e-05 1.0507e-05 1.0245e-05 9.9352e-06 9.5540e-06 9.0458e-06
2.2550e+03 1.1277e-05 1.1110e-05 1.0927e-05 1.0725e-05 1.0498e-05 1.0239e-05 9.9321e-06 9.5540e-06 9.0493e-06
2.2650e+03 1.1014e-05 1.0851e-05 1.0671e-05 1.0474e-05 1.0252e-05 9.9988e-06 9.7007e-06 9.3345e-06 8.8483e-06
2.2750e+03 1.1144e-05 1.0981e-05 1.0802e-05 1.0604e-05 1.0382e-05 1.0127e-05 9.8276e-06 9.4585e-06 8.9667e-06
2.2850e+03 1.0961e-05 1.0804e-05 1.0632e-05 1.0441e-05 1.0228e-05 9.9836e-06 9.6954e-06 9.3407e-06 8.8682e-06
2.2950e+03 1.0315e-05 1.0153e-05 9.9758e-06 9.7815e-06 9.5653e-06 9.3199e-06 9.0338e-06 8.6867e-06 8.2339e-06
2.3050e+03 1.0608e-05 1.0447e-05 1.0272e-05 1.0078e-05 9.8616e-06 9.6148e-06 9.3249e-06 8.9703e-06 8.5020e-06
2.3150e+03 1.0603e-05 1.0443e-05 1.0269e-05 1.0076e-05 9.8602e-06 9.6134e-06 9.3232e-06 8.9670e-06 8.4951e-06
2.3250e+03 9.8895e-06 9.7332e-06 9.5631e-06 9.3765e-06 9.1690e-06 8.9337e-06 8.6598e-06 8.3281e-06 7.8965e-06
2.3350e+03 1.0026e-05 9.8730e-06 9.7067e-06 9.5233e-06 9.3188e-06 9.0857e-06 8.8127e-06 8.4794e-06 8.0407e-06
2.3450e+03 1.0287e-05 1.0128e-05 9.9556e-06 9.7647e-06 9.5508e-06 9.3065e-06 9.0188e-06 8.6659e-06 8.1988e-06
2.3550e+03 9.6042e-06 9.4503e-06 9.2832e-06 9.0994e-06 8.8948e-06 8.6627e-06 8.3920e-06 8.0634e-06 7.6352e-06
2.3650e+03 9.9985e-06 9.8431e-06 9.6736e-06 9.4864e-06 9.2773e-06 9.0385e-06 8.7585e-06 8.4158e-06 7.9638e-06
2.3750e+03 1.0024e-05 9.8705e-06 9.7033e-06 9.5183e-06 9.3111e-06 9.0739e-06 8.7947e-06 8.4515e-06 7.9963e-06
2.3850e+03 9.3861e-06 9.2345e-06 9.0695e-06 8.8880e-06 8.6857e-06 8.4556e-06 8.1870e-06 7.8605e-06 7.4344e-06
2.3950e+03 9.7085e-06 9.5535e-06 9.3845e-06 9.1978e-06 8.9889e-06 8.7502e-06 8.4699e-06 8.1266e-06 7.6738e-06
2.4050e+03 9.7083e-06 9.5506e-06 9.3779e-06 9.1863e-06 8.9711e-06 8.7239e-06 8.4317e-06 8.0715e-06 7.5932e-06
2.4150e+03 9.2449e-06 9.0909e-06 8.9230e-06 8.7378e-06 8.5306e-06 8.2945e-06 8.0174e-06 7.6795e-06 7.2375e-06
2.4250e+03 9.3822e-06 9.2256e-06 9.0543e-06 8.8647e-06 8.6520e-06 8.4086e-06 8.1218e-06 7.7705e-06 7.3088e-06
2.4350e+03 9.3950e-06 9.2368e-06 9.0633e-06 8.8708e-06 8.6541e-06 8.4052e-06 8.1110e-06 7.7491e-06 7.2723e-06
2.4450e+03 9.0684e-06 8.9096e-06 8.7361e-06 8.5441e-06 8.3289e-06 8.0830e-06 7.7942e-06 7.4424e-06 6.9852e-06
2.4550e+03 8.9651e-06 8.8096e-06 8.6393e-06 8.4508e-06 8.2390e-06 7.9968e-06 7.7116e-06 7.3637e-06 6.9108e-06
2.4650e+03 9.0655e-06 8.9036e-06 8.7260e-06 8.5290e-06 8.3073e-06 8.0531e-06 7.7537e-06 7.3883e-06 6.9138e-06
2.4750e+03 8.8787e-06 8.7188e-06 8.5435e-06 8.3493e-06 8.1310e-06 7.8812e-06 7.5874e-06 7.2300e-06 6.7683e-06
2.4850e+03 8.6043e-06 8.4520e-06 8.2850e-06 8.0999e-06 7.8920e-06 7.6543e-06 7.3750e-06 7.0357e-06 6.5983e-06
2.4950e+03 8.7774e-06 8.6150e-06 8.4369e-06 8.2395e-06 8.0177e-06 7.7643e-06 7.4667e-06 7.1061e-06 6.6438e-06
2.5050e+03 8.7428e-06 8.5795e-06 8.4003e-06 8.2015e-06 7.9778e-06 7.7218e-06 7.4210e-06 7.0564e-06 6.5894e-06
2.5150e+03 8.4858e-06 8.3241e-06 8.1470e-06 7.9510e-06 7.7316e-06 7.4815e-06 7.1897e-06 6.8387e-06 6.3941e-06
2.5250e+03 8.3065e-06 8.1445e-06 7.9679e-06 7.7733e-06 7.5561e-06 7.3101e-06 7.0243e-06 6.6827e-06 6.2531e-06
2.5350e+03 8.4200e-06 8.2580e-06 8.0805e-06 7.8840e-06 7.6638e-06 7.4127e-06 7.1196e-06 6.7673e-06 6.3220e-06
2.5450e+03 8.4048e-06 8.2464e-06 8.0727e-06 7.8800e-06 7.6634e-06 7.4157e-06 7.1252e-06 6.7739e-06 6.3262e-06
2.5550e+03 8.4172e-06 8.2602e-06 8.0878e-06 7.8963e-06 7.6808e-06 7.4342e-06 7.1444e-06 6.7932e-06 6.3444e-06
2.5650e+03 8.2850e-06 8.1251e-06 7.9497e-06 7.7550e-06 7.5364e-06 7.2869e-06 6.9951e-06 6.6444e-06 6.2025e-06
2.5750e+03 8.4168e-06 8.2582e-06 8.0838e-06 7.8900e-06 7.6716e-06 7.4213e-06 7.1271e-06 6.7706e-06 6.3158e-06
2.5850e+03 8.3096e-06 8.1577e-06 7.9908e-06 7.8053e-06 7.5964e-06 7.3570e-06 7.0752e-06 6.7329e-06 6.2937e-06
2.5950e+03 8.3358e-06 8.1828e-06 8.0147e-06 7.8277e-06 7.6170e-06 7.3752e-06 7.0904e-06 6.7440e-06 6.2991e-06
2.6050e+03 8.3426e-06 8.1909e-06 8.0242e-06 7.8387e-06 7.6297e-06 7.3898e-06 7.1067e-06 6.7616e-06 6.3161e-06
2.6150e+03 8.4672e-06 8.3205e-06 8.1588e-06 7.9785e-06 7.7745e-06 7.5390e-06 7.2593e-06 6.9145e-06 6.4622e-06
2.6250e+03 8.3133e-06 8.1712e-06 8.0149e-06 7.8407e-06 7.6439e-06 7.4171e-06 7.1482e-06 6.8176e-06 6.3847e-06
2.6350e+03 8.3285e-06 8.1880e-06 8.0332e-06 7.8605e-06 7.6653e-06 7.4399e-06 7.1722e-06 6.8420e-06 6.4077e-06
2.6450e+03 8.2794e-06 8.1403e-06 7.9867e-06 7.8154e-06 7.6212e-06 7.3968e-06 7.1296e-06 6.7995e-06 6.3642e-06
2.6550e+03 8.0873e-06 7.9515e-06 7.8029e-06 7.6384e-06 7.4539e-06 7.2428e-06 6.9944e-06 6.6911e-06 6.2954e-06
2.6650e+03 8.1395e-06 8.0060e-06 7.8592e-06 7.6957e-06 7.5110e-06 7.2983e-06 7.0461e-06 6.7354e-06 6.3266e-06
2.6750e+03 8.1339e-06 7.9951e-06 7.8426e-06 7.6729e-06 7.4815e-06 7.2617e-06 7.0018e-06 6.6837e-06 6.2691e-06
2.6850e+03 8.1224e-06 7.9846e-06 7.8332e-06 7.6648e-06 7.4748e-06 7.2564e-06 6.9983e-06 6.6823e-06 6.2702e-06
2.6950e+03 7.9628e-06 7.8231e-06 7.6696e-06 7.4989e-06 7.3067e-06 7.0863e-06 6.8267e-06 6.5109e-06 6.1035e-06
2.7050e+03 7.9549e-06 7.8180e-06 7.6676e-06 7.5005e-06 7.3124e-06 7.0967e-06 6.8426e-06 6.5330e-06 6.1325e-06
2.7150e+03 7.8578e-06 7.7186e-06 7.5655e-06 7.3955e-06 7.2041e-06 6.9849e-06 6.7272e-06 6.4146e-06 6.0140e-06
2.7250e+03 7.7764e-06 7.6360e-06 7.4818e-06 7.3105e-06 7.1179e-06 6.8975e-06 6.6390e-06 6.3265e-06 5.9282e-06
2.7350e+03 7.7621e-06 7.6220e-06 7.4681e-06 7.2971e-06 7.1047e-06 6.8844e-06 6.6260e-06 6.3137e-06 5.9154e-06
2.7450e+03 7.7896e-06 7.6528e-06 7.5022e-06 7.3345e-06 7.1450e-06 6.9271e-06 6.6696e-06 6.3555e-06 5.9499e-06
2.7550e+03 7.6342e-06 7.4946e-06 7.3411e-06 7.1707e-06 6.9791e-06 6.7603e-06 6.5041e-06 6.1959e-06 5.8060e-06
2.7650e+03 7.6283e-06 7.4902e-06 7.3383e-06 7.1693e-06 6.9788e-06 6.7604e-06 6.5037e-06 6.1931e-06 5.7975e-06
2.7750e+03 7.6429e-06 7.5068e-06 7.3568e-06 7.1896e-06 7.0008e-06 6.7838e-06 6.5278e-06 6.2166e-06 5.8180e-06
2.7850e+03 7.5066e-06 7.3692e-06 7.2180e-06 7.0499e-06 6.8607e-06 6.6440e-06 6.3898e-06 6.0831e-06 5.6945e-06
2.7950e+03 7.4851e-06 7.3523e-06 7.2064e-06 7.0443e-06 6.8617e-06 6.6525e-06 6.4064e-06 6.1077e-06 5.7250e-06
2.8050e+03 7.1913e-06 7.0570e-06 6.9100e-06 6.7473e-06 6.5652e-06 6.3580e-06 6.1169e-06 5.8288e-06 5.4685e-06
2.8150e+03 7.3183e-06 7.1851e-06 7.0388e-06 6.8763e-06 6.6937e-06 6.4849e-06 6.2402e-06 5.9450e-06 5.5712e-06
2.8250e+03 7.3067e-06 7.1720e-06 7.0239e-06 6.8593e-06 6.6741e-06 6.4624e-06 6.2146e-06 5.9164e-06 5.5408e-06
2.8350e+03 7.2384e-06 7.1052e-06 6.9590e-06 6.7968e-06 6.6149e-06 6.4074e-06 6.1652e-06 5.8747e-06 5.5091e-06
2.8450e+03 7.3460e-06 7.2157e-06 7.0720e-06 6.9117e-06 6.7304e-06 6.5217e-06 6.2750e-06 5.9744e-06 5.5889e-06
2.8550e+03 7.1244e-06 6.9941e-06 6.8512e-06 6.6928e-06 6.5151e-06 6.3127e-06 6.0764e-06 5.7932e-06 5.4369e-06
2.8650e+03 7.2485e-06 7.1208e-06 6.9800e-06 6.8230e-06 6.6457e-06 6.4416e-06 6.2006e-06 5.9073e-06 5.5313e-06
2.8750e+03 7.1475e-06 7.0203e-06 6.8805e-06 6.7253e-06 6.5509e-06 6.3514e-06 6.1175e-06 5.8352e-06 5.4763e-06
2.8850e+03 7.0832e-06 6.9560e-06 6.8163e-06 6.6611e-06 6.4867e-06 6.2872e-06 6.0536e-06 5.7722e-06 5.4160e-06
2.8950e+03 7.1140e-06 6.9891e-06 6.8520e-06 6.6995e-06 6.5278e-06 6.3313e-06 6.1006e-06 5.8215e-06 5.4657e-06
2.9050e+03 6.9019e-06 6.7758e-06 6.6376e-06 6.4847e-06 6.3136e-06 6.1191e-06 5.8930e-06 5.6234e-06 5.2862e-06
2.9150e+03 7.1276e-06 7.0054e-06 6.8707e-06 6.7204e-06 6.5505e-06 6.3548e-06 6.1235e-06 5.8410e-06 5.4766e-06
2.9250e+03 6.6519e-06 6.5293e-06 6.3952e-06 6.2471e-06 6.0819e-06 5.8947e-06 5.6782e-06 5.4220e-06 5.1059e-06
2.9350e+03 6.9963e-06 6.8782e-06 6.7481e-06 6.6029e-06 6.4389e-06 6.2500e-06 6.0267e-06 5.7541e-06 5.4026e-06
2.9450e+03 6.5894e-06 6.4634e-06 6.3260e-06 6.1746e-06 6.0063e-06 5.8166e-06 5.5987e-06 5.3431e-06 5.0317e-06
2.9550e+03 6.8885e-06 6.7671e-06 6.6336e-06 6.4848e-06 6.3171e-06 6.1247e-06 5.8986e-06 5.6251e-06 5.2777e-06
2.9650e+03 6.5933e-06 6.4733e-06 6.3421e-06 6.1973e-06 6.0355e-06 5.8522e-06 5.6399e-06 5.3878e-06 5.0751e-06
2.9750e+03 6.8163e-06 6.6975e-06 6.5665e-06 6.4205e-06 6.2558e-06 6.0666e-06 5.8439e-06 5.5742e-06 5.2315e-06
2.9850e+03 6.5630e-06 6.4413e-06 6.3081e-06 6.1611e-06 5.9969e-06 5.8111e-06 5.5962e-06 5.3421e-06 5.0288e-06
2.9950e+03 6.7892e-06 6.6732e-06 6.5452e-06 6.4023e-06 6.2407e-06 6.0546e-06 5.8347e-06 5.5668e-06 5.2238e-06
3.0050e+03 6.4577e-06 6.3394e-06 6.2098e-06 6.0664e-06 5.9061e-06 5.7244e-06 5.5139e-06 5.2648e-06 4.9581e-06
3.0150e+03 6.7514e-06 6.6380e-06 6.5130e-06 6.3736e-06 6.2159e-06 6.0342e-06 5.8194e-06 5.5573e-06 5.2202e-06
3.0250e+03 6.4728e-06 6.3535e-06 6.2227e-06 6.0778e-06 5.9155e-06 5.7312e-06 5.5175e-06 5.2646e-06 4.9531e-06
3.0350e+03 6.6400e-06 6.5261e-06 6.4005e-06 6.2607e-06 6.1028e-06 5.9215e-06 5.7080e-06 5.4491e-06 5.1193e-06
3.0450e+03 6.3788e-06 6.2670e-06 6.1441e-06 6.0079e-06 5.8550e-06 5.6808e-06 5.4777e-06 5.2351e-06 4.9328e-06
3.0550e+03 6.5467e-06 6.4341e-06 6.3102e-06 6.1724e-06 6.0172e-06 5.8393e-06 5.6306e-06 5.3784e-06 5.0582e-06
3.0650e+03 6.4973e-06 6.3862e-06 6.2638e-06 6.1276e-06 5.9740e-06 5.7978e-06 5.5909e-06 5.3410e-06 5.0247e-06
3.0750e+03 6.4189e-06 6.3071e-06 6.1843e-06 6.0479e-06 5.8947e-06 5.7198e-06 5.5155e-06 5.2708e-06 4.9637e-06
3.0850e+03 6.3719e-06 6.2628e-06 6.1427e-06 6.0090e-06 5.8582e-06 5.6853e-06 5.4823e-06 5.2374e-06 4.9281e-06
3.0950e+03 6.2904e-06 6.1807e-06 6.0602e-06 5.9265e-06 5.7762e-06 5.6049e-06 5.4049e-06 5.1656e-06 4.8661e-06
3.1050e+03 6.4440e-06 6.3369e-06 6.2185e-06 6.0864e-06 5.9367e-06 5.7642e-06 5.5600e-06 5.3110e-06 4.9916e-06
3.1150e+03 6.2460e-06 6.1401e-06 6.0235e-06 5.8938e-06 5.7477e-06 5.5805e-06 5.3846e-06 5.1489e-06 4.8525e-06
3.1250e+03 6.3789e-06 6.2727e-06 6.1556e-06 6.0250e-06 5.8774e-06 5.7077e-06 5.5074e-06 5.2642e-06 4.9534e-06
3.1350e+03 6.1564e-06 6.0532e-06 5.9398e-06 5.8138e-06 5.6720e-06 5.5100e-06 5.3203e-06 5.0921e-06 4.8048e-06
3.1450e+03 6.2728e-06 6.1688e-06 6.0543e-06 5.9267e-06 5.7826e-06 5.6171e-06 5.4221e-06 5.1855e-06 4.8837e-06
3.1550e+03 6.2333e-06 6.1301e-06 6.0162e-06 5.8891e-06 5.7454e-06 5.5801e-06 5.3849e-06 5.1480e-06 4.8462e-06
3.1650e+03 6.2883e-06 6.1863e-06 6.0736e-06 5.9478e-06 5.8053e-06 5.6412e-06 5.4469e-06 5.2099e-06 4.9053e-06
3.1750e+03 6.1750e-06 6.0741e-06 5.9628e-06 5.8386e-06 5.6983e-06 5.5369e-06 5.3462e-06 5.1145e-06 4.8183e-06
3.1850e+03 6.1780e-06 6.0797e-06 5.9714e-06 5.8505e-06 5.7139e-06 5.5566e-06 5.3705e-06 5.1434e-06 4.8510e-06
3.1950e+03 6.1476e-06 6.0490e-06 5.9402e-06 5.8189e-06 5.6815e-06 5.5232e-06 5.3358e-06 5.1069e-06 4.8120e-06
3.2100e+03 6.1983e-06 6.1010e-06 5.9936e-06 5.8734e-06 5.7373e-06 5.5800e-06 5.3934e-06 5.1644e-06 4.8673e-06
3.2300e+03 6.0575e-06 5.9649e-06 5.8627e-06 5.7487e-06 5.6198e-06 5.4709e-06 5.2943e-06 5.0776e-06 4.7958e-06
3.2500e+03 6.1061e-06 6.0135e-06 5.9112e-06 5.7967e-06 5.6668e-06 5.5163e-06 5.3371e-06 5.1159e-06 4.8263e-06
3.2700e+03 6.0457e-06 5.9553e-06 5.8553e-06 5.7435e-06 5.6167e-06 5.4699e-06 5.2950e-06 5.0790e-06 4.7958e-06
3.2900e+03 5.9487e-06 5.8625e-06 5.7674e-06 5.6612e-06 5.5409e-06 5.4016e-06 5.2357e-06 5.0307e-06 4.7608e-06
3.3100e+03 5.9844e-06 5.8987e-06 5.8041e-06 5.6981e-06 5.5778e-06 5.4382e-06 5.2714e-06 5.0643e-06 4.7897e-06
3.3300e+03 5.8774e-06 5.7956e-06 5.7051e-06 5.6041e-06 5.4894e-06 5.3566e-06 5.1979e-06 5.0009e-06 4.7392e-06
3.3500e+03 5.8764e-06 5.7947e-06 5.7044e-06 5.6034e-06 5.4889e-06 5.3561e-06 5.1974e-06 5.0001e-06 4.7374e-06
3.3700e+03 5.8837e-06 5.8034e-06 5.7146e-06 5.6153e-06 5.5025e-06 5.3715e-06 5.2145e-06 5.0188e-06 4.7567e-06
3.3900e+03 5.7322e-06 5.6565e-06 5.5729e-06 5.4795e-06 5.3737e-06 5.2512e-06 5.1047e-06 4.9223e-06 4.6784e-06
3.4100e+03 5.7518e-06 5.6760e-06 5.5923e-06 5.4989e-06 5.3929e-06 5.2699e-06 5.1228e-06 4.9392e-06 4.6928e-06
3.4300e+03 5.7870e-06 5.7124e-06 5.6300e-06 5.5378e-06 5.4331e-06 5.3114e-06 5.1655e-06 4.9827e-06 4.7356e-06
3.4500e+03 5.6098e-06 5.5376e-06 5.4579e-06 5.3691e-06 5.2686e-06 5.1523e-06 5.0134e-06 4.8405e-06 4.6087e-06
3.4700e+03 5.6731e-06 5.6023e-06 5.5241e-06 5.4367e-06 5.3377e-06 5.2229e-06 5.0854e-06 4.9133e-06 4.6807e-06
3.4900e+03 5.6383e-06 5.5674e-06 5.4891e-06 5.4017e-06 5.3024e-06 5.1872e-06 5.0491e-06 4.8763e-06 4.6427e-06
3.5100e+03 5.5287e-06 5.4607e-06 5.3858e-06 5.3024e-06 5.2080e-06 5.0988e-06 4.9685e-06 4.8060e-06 4.5870e-06
3.5300e+03 5.4930e-06 5.4263e-06 5.3526e-06 5.2705e-06 5.1776e-06 5.0700e-06 4.9414e-06 4.7808e-06 4.5640e-06
3.5500e+03 5.5079e-06 5.4415e-06 5.3682e-06 5.2864e-06 5.1938e-06 5.0864e-06 4.9579e-06 4.7973e-06 4.5800e-06
3.5700e+03 5.3895e-06 5.3253e-06 5.2546e-06 5.1758e-06 5.0869e-06 4.9840e-06 4.8614e-06 4.7086e-06 4.5025e-06
3.5900e+03 5.3604e-06 5.2974e-06 5.2280e-06 5.1507e-06 5.0634e-06 4.9625e-06 4.8422e-06 4.6923e-06 4.4899e-06
3.6100e+03 5.3895e-06 5.3268e-06 5.2577e-06 5.1806e-06 5.0934e-06 4.9924e-06 4.8717e-06 4.7207e-06 4.5161e-06
3.6300e+03 5.2798e-06 5.2187e-06 5.1515e-06 5.0769e-06 4.9925e-06 4.8952e-06 4.7791e-06 4.6347e-06 4.4398e-06
3.6500e+03 5.2553e-06 5.1952e-06 5.1291e-06 5.0555e-06 4.9724e-06 4.8763e-06 4.7616e-06 4.6187e-06 4.4256e-06
3.6700e+03 5.2147e-06 5.1564e-06 5.0921e-06 5.0206e-06 4.9397e-06 4.8462e-06 4.7346e-06 4.5954e-06 4.4069e-06
3.6900e+03 5.1735e-06 5.1161e-06 5.0529e-06 4.9826e-06 4.9031e-06 4.8112e-06 4.7016e-06 4.5647e-06 4.3795e-06
3.7100e+03 5.0948e-06 5.0384e-06 4.9763e-06 4.9074e-06 4.8297e-06 4.7401e-06 4.6335e-06 4.5011e-06 4.3227e-06
3.7300e+03 5.0751e-06 5.0193e-06 4.9581e-06 4.8899e-06 4.8131e-06 4.7246e-06 4.6192e-06 4.4882e-06 4.3115e-06
3.7500e+03 5.0834e-06 5.0286e-06 4.9684e-06 4.9013e-06 4.8256e-06 4.7381e-06 4.6338e-06 4.5037e-06 4.3276e-06
3.7700e+03 4.9692e-06 4.9149e-06 4.8553e-06 4.7892e-06 4.7148e-06 4.6291e-06 4.5274e-06 4.4014e-06 4.2322e-06
3.7900e+03 4.9988e-06 4.9455e-06 4.8868e-06 4.8215e-06 4.7480e-06 4.6633e-06 4.5624e-06 4.4371e-06 4.2681e-06
3.8100e+03 4.9129e-06 4.8605e-06 4.8029e-06 4.7389e-06 4.6669e-06 4.5840e-06 4.4856e-06 4.3634e-06 4.1993e-06
3.8300e+03 4.8837e-06 4.8313e-06 4.7738e-06 4.7099e-06 4.6380e-06 4.5552e-06 4.4568e-06 4.3348e-06 4.1708e-06
3.8500e+03 4.8394e-06 4.7883e-06 4.7321e-06 4.6698e-06 4.5997e-06 4.5191e-06 4.4234e-06 4.3049e-06 4.1458e-06
3.8700e+03 4.8127e-06 4.7627e-06 4.7077e-06 4.6467e-06 4.5780e-06 4.4989e-06 4.4049e-06 4.2883e-06 4.1314e-06
3.8900e+03 4.7537e-06 4.7041e-06 4.6496e-06 4.5891e-06 4.5210e-06 4.4427e-06 4.3497e-06 4.2345e-06 4.0796e-06
3.9100e+03 4.7243e-06 4.6748e-06 4.6203e-06 4.5600e-06 4.4921e-06 4.4141e-06 4.3216e-06 4.2070e-06 4.0534e-06
3.9300e+03 4.6837e-06 4.6351e-06 4.5817e-06 4.5224e-06 4.4557e-06 4.3790e-06 4.2881e-06 4.1754e-06 4.0243e-06
3.9500e+03 4.6612e-06 4.6134e-06 4.5607e-06 4.5023e-06 4.4365e-06 4.3607e-06 4.2708e-06 4.1591e-06 4.0090e-06
3.9700e+03 4.6206e-06 4.5728e-06 4.5203e-06 4.4620e-06 4.3963e-06 4.3207e-06 4.2309e-06 4.1195e-06 3.9696e-06
3.9900e+03 4.4960e-06 4.4492e-06 4.3978e-06 4.3409e-06 4.2768e-06 4.2032e-06 4.1159e-06 4.0080e-06 3.8634e-06
4.0100e+03 4.5264e-06 4.4789e-06 4.4265e-06 4.3682e-06 4.3025e-06 4.2267e-06 4.1364e-06 4.0240e-06 3.8726e-06
4.0300e+03 4.4904e-06 4.4438e-06 4.3925e-06 4.3355e-06 4.2712e-06 4.1971e-06 4.1089e-06 3.9993e-06 3.8514e-06
4.0500e+03 4.3998e-06 4.3529e-06 4.3012e-06 4.2437e-06 4.1788e-06 4.1038e-06 4.0144e-06 3.9032e-06 3.7535e-06
4.0700e+03 4.3612e-06 4.3149e-06 4.2638e-06 4.2072e-06 4.1432e-06 4.0695e-06 3.9817e-06 3.8728e-06 3.7264e-06
4.0900e+03 4.3539e-06 4.3062e-06 4.2535e-06 4.1948e-06 4.1282e-06 4.0511e-06 3.9590e-06 3.8442e-06 3.6894e-06
4.1100e+03 4.3118e-06 4.2662e-06 4.2159e-06 4.1599e-06 4.0966e-06 4.0235e-06 3.9364e-06 3.8278e-06 3.6814e-06
4.1300e+03 4.2702e-06 4.2233e-06 4.1715e-06 4.1138e-06 4.0486e-06 3.9731e-06 3.8831e-06 3.7711e-06 3.6207e-06
4.1500e+03 4.2467e-06 4.2015e-06 4.1517e-06 4.0962e-06 4.0335e-06 3.9611e-06 3.8746e-06 3.7670e-06 3.6219e-06
4.1700e+03 4.1728e-06 4.1271e-06 4.0766e-06 4.0204e-06 3.9569e-06 3.8834e-06 3.7958e-06 3.6869e-06 3.5408e-06
4.1900e+03 4.1673e-06 4.1237e-06 4.0754e-06 4.0217e-06 3.9609e-06 3.8904e-06 3.8063e-06 3.7011e-06 3.5591e-06
4.2100e+03 4.0892e-06 4.0459e-06 3.9982e-06 3.9449e-06 3.8846e-06 3.8149e-06 3.7316e-06 3.6278e-06 3.4882e-06
4.2300e+03 4.1163e-06 4.0726e-06 4.0244e-06 3.9707e-06 3.9099e-06 3.8397e-06 3.7558e-06 3.6512e-06 3.5103e-06
4.2500e+03 4.0525e-06 4.0086e-06 3.9602e-06 3.9062e-06 3.8451e-06 3.7744e-06 3.6900e-06 3.5849e-06 3.4434e-06
